episode,reward,rail length
154,-371.76032900059295,4
155,-369.26032900059295,4
156,-384.26032900059295,4
157,-173.04223466203337,8
158,-290.1306403446053,6
159,-175.04223466203337,8
160,-422.5815238949143,3
161,-3.4601116344224465,11
162,-231.81508458632646,7
163,-369.76032900059295,4
164,-322.84526422799524,5
165,-373.26032900059295,4
166,-334.84526422799524,5
167,-157.04223466203337,8
168,-378.26032900059295,4
169,-232.31508458632646,7
170,-384.26032900059295,4
171,107.55494350754088,13
172,-372.76032900059295,4
173,-381.76032900059295,4
174,-269.1306403446053,6
175,-290.6306403446053,6
176,-387.26032900059295,4
177,-277.1306403446053,6
178,-381.76032900059295,4
179,-366.26032900059295,4
180,-385.76032900059295,4
181,-379.26032900059295,4
182,-384.26032900059295,4
183,-375.26032900059295,4
184,-384.76032900059295,4
185,-377.26032900059295,4
186,-383.76032900059295,4
187,-328.84526422799524,5
188,-376.76032900059295,4
189,-362.76032900059295,4
190,-383.26032900059295,4
191,-276.1306403446053,6
192,-372.76032900059295,4
193,-334.84526422799524,5
194,-382.26032900059295,4
195,-318.34526422799524,5
196,49.753312392089356,12
197,-428.5815238949143,3
198,-473.8226537463707,2
199,-433.5815238949143,3
200,-337.34526422799524,5
201,-378.26032900059295,4
202,-431.5815238949143,3
203,-386.26032900059295,4
204,-370.76032900059295,4
205,-367.76032900059295,4
206,-277.6306403446053,6
207,-270.1306403446053,6
208,-377.76032900059295,4
209,-396.76032900059295,4
210,-210.81508458632646,7
211,-381.26032900059295,4
212,-233.31508458632646,7
213,-172.54223466203337,8
214,-159.04223466203337,8
215,-387.26032900059295,4
216,-430.5815238949143,3
217,-357.76032900059295,4
218,-162.54223466203337,8
219,-334.34526422799524,5
220,-370.76032900059295,4
221,-369.76032900059295,4
222,-314.34526422799524,5
223,-381.26032900059295,4
224,-342.84526422799524,5
225,-376.26032900059295,4
226,-339.84526422799524,5
227,-329.84526422799524,5
228,-377.26032900059295,4
229,-377.26032900059295,4
230,-370.26032900059295,4
231,-378.76032900059295,4
232,-282.1306403446053,6
233,-368.76032900059295,4
234,-364.76032900059295,4
235,-385.26032900059295,4
236,-382.26032900059295,4
237,-378.26032900059295,4
238,-278.6306403446053,6
239,0.5398883655775535,11
240,-174.54223466203337,8
241,-373.76032900059295,4
242,-235.81508458632646,7
243,-330.34526422799524,5
244,-274.1306403446053,6
245,-375.76032900059295,4
246,-387.26032900059295,4
247,-326.84526422799524,5
248,-57.037294102916235,10
249,-433.5815238949143,3
250,-380.76032900059295,4
251,-322.84526422799524,5
252,-231.31508458632646,7
253,-365.76032900059295,4
254,-68.53729410291623,10
255,-377.26032900059295,4
256,-225.31508458632646,7
257,-424.0815238949143,3
258,-219.81508458632646,7
259,-334.84526422799524,5
260,-377.76032900059295,4
261,-376.76032900059295,4
262,-265.6306403446053,6
263,-431.0815238949143,3
264,-377.26032900059295,4
265,-381.26032900059295,4
266,-385.76032900059295,4
267,-386.26032900059295,4
268,-375.26032900059295,4
269,-372.76032900059295,4
270,-440.0815238949143,3
271,-281.1306403446053,6
272,-378.26032900059295,4
273,-374.76032900059295,4
274,-337.34526422799524,5
275,-366.76032900059295,4
276,-379.76032900059295,4
277,-329.34526422799524,5
278,-372.76032900059295,4
279,-375.76032900059295,4
280,-373.26032900059295,4
281,-0.9601116344224465,11
282,-330.84526422799524,5
283,-384.26032900059295,4
284,-378.26032900059295,4
285,-274.1306403446053,6
286,-379.26032900059295,4
287,-369.26032900059295,4
288,-377.26032900059295,4
289,-372.26032900059295,4
290,-331.34526422799524,5
291,-386.26032900059295,4
292,-372.26032900059295,4
293,-383.26032900059295,4
294,-273.6306403446053,6
295,-373.26032900059295,4
296,-371.26032900059295,4
297,-368.76032900059295,4
298,-370.76032900059295,4
299,-387.26032900059295,4
300,-387.26032900059295,4
301,-376.26032900059295,4
302,-219.31508458632646,7
303,-178.04223466203337,8
304,-220.31508458632646,7
305,-327.34526422799524,5
306,-384.76032900059295,4
307,-428.0815238949143,3
308,-375.26032900059295,4
309,-230.31508458632646,7
310,-272.1306403446053,6
311,-370.76032900059295,4
312,-375.26032900059295,4
313,-335.34526422799524,5
314,-382.26032900059295,4
315,-326.34526422799524,5
316,-328.84526422799524,5
317,-232.31508458632646,7
318,-378.76032900059295,4
319,-331.34526422799524,5
320,-377.76032900059295,4
321,-274.1306403446053,6
322,-381.26032900059295,4
323,-374.26032900059295,4
324,-374.76032900059295,4
325,-383.26032900059295,4
326,-436.5815238949143,3
327,-376.76032900059295,4
328,-333.34526422799524,5
329,-368.26032900059295,4
330,-366.76032900059295,4
331,-385.76032900059295,4
332,-179.54223466203337,8
333,-385.76032900059295,4
334,-389.76032900059295,4
335,-382.26032900059295,4
336,-258.1306403446053,6
337,-221.31508458632646,7
338,-159.04223466203337,8
339,-371.76032900059295,4
340,-376.76032900059295,4
341,-379.26032900059295,4
342,-429.0815238949143,3
343,-374.76032900059295,4
344,-338.34526422799524,5
345,-365.76032900059295,4
346,-322.34526422799524,5
347,-363.26032900059295,4
348,-370.26032900059295,4
349,-201.04223466203337,8
350,-168.54223466203337,8
351,-377.76032900059295,4
352,-373.76032900059295,4
353,-381.26032900059295,4
354,-386.76032900059295,4
355,-427.0815238949143,3
356,-281.6306403446053,6
357,-370.76032900059295,4
358,-423.5815238949143,3
359,-273.1306403446053,6
360,-377.76032900059295,4
361,-334.84526422799524,5
362,-383.26032900059295,4
363,-278.6306403446053,6
364,-376.76032900059295,4
365,-367.26032900059295,4
366,-174.54223466203337,8
367,-376.76032900059295,4
368,-18.460111634422447,11
369,-339.84526422799524,5
370,-113.42107717301701,9
371,-320.84526422799524,5
372,-111.92107717301701,9
373,-292.6306403446053,6
374,-382.76032900059295,4
375,-229.81508458632646,7
376,-375.76032900059295,4
377,-336.34526422799524,5
378,-335.84526422799524,5
379,-230.31508458632646,7
380,-320.34526422799524,5
381,-331.84526422799524,5
382,-383.76032900059295,4
383,-372.26032900059295,4
384,-390.76032900059295,4
385,-321.84526422799524,5
386,-380.26032900059295,4
387,-385.26032900059295,4
388,-235.31508458632646,7
389,-384.26032900059295,4
390,-328.34526422799524,5
391,14.539888365577553,11
392,-376.76032900059295,4
393,-364.76032900059295,4
394,-362.76032900059295,4
395,-307.34526422799524,5
396,-361.26032900059295,4
397,-370.76032900059295,4
398,-382.26032900059295,4
399,-368.76032900059295,4
400,-378.26032900059295,4
401,-388.76032900059295,4
402,-436.5815238949143,3
403,-329.34526422799524,5
404,-212.31508458632646,7
405,-432.0815238949143,3
406,-371.76032900059295,4
407,-33.96011163442245,11
408,-176.54223466203337,8
409,-385.26032900059295,4
410,-435.5815238949143,3
411,-374.76032900059295,4
412,-368.26032900059295,4
413,-371.26032900059295,4
414,-272.6306403446053,6
415,-436.5815238949143,3
416,-278.1306403446053,6
417,-379.26032900059295,4
418,-387.26032900059295,4
419,-247.81508458632646,7
420,-365.26032900059295,4
421,-321.34526422799524,5
422,-328.34526422799524,5
423,39.253312392089356,12
424,-285.1306403446053,6
425,-377.26032900059295,4
426,-386.76032900059295,4
427,-230.81508458632646,7
428,-377.26032900059295,4
429,-386.26032900059295,4
430,-278.1306403446053,6
431,-163.54223466203337,8
432,-317.34526422799524,5
433,-379.76032900059295,4
434,-385.76032900059295,4
435,-378.76032900059295,4
436,-377.76032900059295,4
437,-285.6306403446053,6
438,-224.81508458632646,7
439,-316.84526422799524,5
440,-338.34526422799524,5
441,-275.6306403446053,6
442,-67.53729410291623,10
443,-366.76032900059295,4
444,-57.037294102916235,10
445,-371.76032900059295,4
446,-388.26032900059295,4
447,-377.76032900059295,4
448,-401.76032900059295,4
449,-329.34526422799524,5
450,-364.76032900059295,4
451,-225.31508458632646,7
452,-382.26032900059295,4
453,-382.26032900059295,4
454,-71.53729410291623,10
455,-328.84526422799524,5
456,-373.26032900059295,4
457,0.039888365577553486,11
458,-377.76032900059295,4
459,-373.26032900059295,4
460,-234.81508458632646,7
461,-233.31508458632646,7
462,-328.84526422799524,5
463,-177.04223466203337,8
464,-111.42107717301701,9
465,-281.1306403446053,6
466,-281.1306403446053,6
467,-371.26032900059295,4
468,-280.1306403446053,6
469,-385.76032900059295,4
470,-382.76032900059295,4
471,-368.26032900059295,4
472,-335.84526422799524,5
473,-375.76032900059295,4
474,-370.26032900059295,4
475,-330.34526422799524,5
476,-331.84526422799524,5
477,-386.76032900059295,4
478,-341.34526422799524,5
479,-381.76032900059295,4
480,-272.1306403446053,6
481,-372.26032900059295,4
482,-271.1306403446053,6
483,-367.76032900059295,4
484,-380.76032900059295,4
485,-226.31508458632646,7
486,-180.04223466203337,8
487,-284.1306403446053,6
488,-225.81508458632646,7
489,-384.26032900059295,4
490,-273.6306403446053,6
491,-317.34526422799524,5
492,-384.76032900059295,4
493,-376.76032900059295,4
494,-212.31508458632646,7
495,-425.5815238949143,3
496,-329.84526422799524,5
497,-319.34526422799524,5
498,-375.76032900059295,4
499,-328.34526422799524,5
500,-320.84526422799524,5
501,-328.34526422799524,5
502,-370.76032900059295,4
503,-366.26032900059295,4
504,-378.76032900059295,4
505,-294.6306403446053,6
506,-472.3226537463707,2
507,-382.26032900059295,4
508,-277.6306403446053,6
509,-322.34526422799524,5
510,-334.84526422799524,5
511,-105.42107717301701,9
512,-378.26032900059295,4
513,-377.76032900059295,4
514,-390.26032900059295,4
515,-378.76032900059295,4
516,-372.76032900059295,4
517,-343.34526422799524,5
518,-434.5815238949143,3
519,-132.421077173017,9
520,-371.76032900059295,4
521,-379.26032900059295,4
522,-238.81508458632646,7
523,-369.26032900059295,4
524,-323.84526422799524,5
525,-375.76032900059295,4
526,-228.31508458632646,7
527,-104.42107717301701,9
528,-377.76032900059295,4
529,-264.6306403446053,6
530,-379.26032900059295,4
531,-382.26032900059295,4
532,-373.26032900059295,4
533,-387.26032900059295,4
534,-284.1306403446053,6
535,-381.26032900059295,4
536,-284.6306403446053,6
537,-381.76032900059295,4
538,-376.76032900059295,4
539,-377.26032900059295,4
540,-378.26032900059295,4
541,-378.76032900059295,4
542,-227.31508458632646,7
543,-122.92107717301701,9
544,-333.34526422799524,5
545,-432.5815238949143,3
546,-221.31508458632646,7
547,-383.26032900059295,4
548,-187.04223466203337,8
549,-429.0815238949143,3
550,-323.84526422799524,5
551,-328.34526422799524,5
552,-371.76032900059295,4
553,-373.76032900059295,4
554,-428.0815238949143,3
555,-380.26032900059295,4
556,-174.04223466203337,8
557,-375.26032900059295,4
558,-369.76032900059295,4
559,-433.5815238949143,3
560,-329.34526422799524,5
561,-370.76032900059295,4
562,-373.76032900059295,4
563,-57.037294102916235,10
564,-268.6306403446053,6
565,-387.26032900059295,4
566,-384.26032900059295,4
567,-390.76032900059295,4
568,-376.26032900059295,4
569,-375.26032900059295,4
570,-376.26032900059295,4
571,-173.54223466203337,8
572,-237.81508458632646,7
573,-375.76032900059295,4
574,-233.31508458632646,7
575,-224.31508458632646,7
576,-424.0815238949143,3
577,-381.26032900059295,4
578,-390.26032900059295,4
579,-384.76032900059295,4
580,179.90381802222748,14
581,-288.1306403446053,6
582,-26.960111634422447,11
583,-338.34526422799524,5
584,-376.26032900059295,4
585,-387.26032900059295,4
586,-273.6306403446053,6
587,-436.0815238949143,3
588,-379.26032900059295,4
589,-375.26032900059295,4
590,-378.76032900059295,4
591,-232.31508458632646,7
592,-138.921077173017,9
593,-381.26032900059295,4
594,-383.76032900059295,4
595,-375.26032900059295,4
596,-376.76032900059295,4
597,-379.76032900059295,4
598,-378.76032900059295,4
599,-367.76032900059295,4
600,-380.76032900059295,4
601,-435.5815238949143,3
602,-203.31508458632646,7
603,-383.26032900059295,4
604,-373.76032900059295,4
605,-373.76032900059295,4
606,-367.76032900059295,4
607,-332.34526422799524,5
608,-368.76032900059295,4
609,-378.26032900059295,4
610,-381.26032900059295,4
611,-377.76032900059295,4
612,-74.03729410291623,10
613,-439.0815238949143,3
614,-372.76032900059295,4
615,-219.31508458632646,7
616,-434.0815238949143,3
617,-382.76032900059295,4
618,-147.54223466203337,8
619,-286.1306403446053,6
620,241.26456727981258,15
621,-312.84526422799524,5
622,-383.26032900059295,4
623,-432.0815238949143,3
624,-387.76032900059295,4
625,-375.76032900059295,4
626,-379.76032900059295,4
627,108.05494350754088,13
628,-170.04223466203337,8
629,-425.0815238949143,3
630,-378.26032900059295,4
631,-224.81508458632646,7
632,-375.26032900059295,4
633,-382.76032900059295,4
634,-380.76032900059295,4
635,-434.0815238949143,3
636,-282.6306403446053,6
637,-281.6306403446053,6
638,-371.26032900059295,4
639,-332.34526422799524,5
640,-317.34526422799524,5
641,-422.0815238949143,3
642,-423.5815238949143,3
643,-372.76032900059295,4
644,-364.26032900059295,4
645,-389.76032900059295,4
646,-359.26032900059295,4
647,-224.81508458632646,7
648,-378.26032900059295,4
649,-382.26032900059295,4
650,-370.26032900059295,4
651,-376.76032900059295,4
652,-106.42107717301701,9
653,-391.26032900059295,4
654,-379.26032900059295,4
655,-382.76032900059295,4
656,-107.92107717301701,9
657,-279.1306403446053,6
658,-437.0815238949143,3
659,-373.76032900059295,4
660,-367.76032900059295,4
661,-281.1306403446053,6
662,-388.76032900059295,4
663,-280.1306403446053,6
664,-227.31508458632646,7
665,-312.84526422799524,5
666,-392.26032900059295,4
667,-376.76032900059295,4
668,-329.34526422799524,5
669,-174.04223466203337,8
670,-274.6306403446053,6
671,-384.26032900059295,4
672,-386.26032900059295,4
673,-378.76032900059295,4
674,-17.960111634422447,11
675,-380.26032900059295,4
676,-380.26032900059295,4
677,-333.84526422799524,5
678,-69.53729410291623,10
679,-336.84526422799524,5
680,-386.76032900059295,4
681,-362.76032900059295,4
682,-377.76032900059295,4
683,-375.26032900059295,4
684,-367.26032900059295,4
685,-368.26032900059295,4
686,-379.76032900059295,4
687,-55.537294102916235,10
688,-280.1306403446053,6
689,-383.76032900059295,4
690,-326.34526422799524,5
691,-386.26032900059295,4
692,-224.31508458632646,7
693,-384.26032900059295,4
694,-125.42107717301701,9
695,-204.31508458632646,7
696,-381.26032900059295,4
697,-373.26032900059295,4
698,-436.0815238949143,3
699,-330.34526422799524,5
700,-441.0815238949143,3
701,-376.26032900059295,4
702,-371.26032900059295,4
703,-223.81508458632646,7
704,-223.81508458632646,7
705,-380.76032900059295,4
706,-371.26032900059295,4
707,-289.1306403446053,6
708,-383.26032900059295,4
709,-383.76032900059295,4
710,-383.76032900059295,4
711,-341.34526422799524,5
712,-323.84526422799524,5
713,-307.6306403446053,6
714,-372.76032900059295,4
715,-371.26032900059295,4
716,-382.76032900059295,4
717,-212.81508458632646,7
718,-107.42107717301701,9
719,-326.84526422799524,5
720,-383.26032900059295,4
721,-370.76032900059295,4
722,-120.42107717301701,9
723,-327.84526422799524,5
724,-372.26032900059295,4
725,-382.76032900059295,4
726,120.55494350754088,13
727,-386.26032900059295,4
728,-328.34526422799524,5
729,-374.26032900059295,4
730,-333.84526422799524,5
731,-67.03729410291623,10
732,-386.76032900059295,4
733,-330.34526422799524,5
734,-276.1306403446053,6
735,-425.0815238949143,3
736,-380.26032900059295,4
737,-377.76032900059295,4
738,-379.26032900059295,4
739,-365.76032900059295,4
740,-372.76032900059295,4
741,-159.04223466203337,8
742,-368.76032900059295,4
743,-279.6306403446053,6
744,-122.92107717301701,9
745,-373.26032900059295,4
746,-380.26032900059295,4
747,-280.6306403446053,6
748,-374.76032900059295,4
749,-372.26032900059295,4
750,-380.76032900059295,4
751,-369.26032900059295,4
752,-383.26032900059295,4
753,-374.26032900059295,4
754,-176.54223466203337,8
755,-322.34526422799524,5
756,-388.26032900059295,4
757,-75.03729410291623,10
758,-374.76032900059295,4
759,-377.26032900059295,4
760,-119.42107717301701,9
761,-324.34526422799524,5
762,-375.26032900059295,4
763,-435.5815238949143,3
764,-385.76032900059295,4
765,-379.26032900059295,4
766,-172.04223466203337,8
767,-381.76032900059295,4
768,-369.26032900059295,4
769,-326.84526422799524,5
770,-166.54223466203337,8
771,-382.26032900059295,4
772,-371.76032900059295,4
773,-383.26032900059295,4
774,-377.76032900059295,4
775,-377.76032900059295,4
776,-374.76032900059295,4
777,-377.76032900059295,4
778,-379.26032900059295,4
779,-379.26032900059295,4
780,-119.42107717301701,9
781,-375.26032900059295,4
782,-275.1306403446053,6
783,-180.04223466203337,8
784,-388.26032900059295,4
785,-387.26032900059295,4
786,-281.1306403446053,6
787,-384.26032900059295,4
788,-373.26032900059295,4
789,-384.76032900059295,4
790,-373.76032900059295,4
791,-428.5815238949143,3
792,-374.26032900059295,4
793,-317.34526422799524,5
794,-379.26032900059295,4
795,-335.34526422799524,5
796,-342.34526422799524,5
797,-379.26032900059295,4
798,-363.76032900059295,4
799,-381.26032900059295,4
800,-225.81508458632646,7
801,-391.26032900059295,4
802,-342.34526422799524,5
803,-360.76032900059295,4
804,-380.76032900059295,4
805,-372.26032900059295,4
806,-378.26032900059295,4
807,-179.54223466203337,8
808,-374.26032900059295,4
809,-383.76032900059295,4
810,-374.76032900059295,4
811,-375.76032900059295,4
812,-376.76032900059295,4
813,-282.1306403446053,6
814,-377.76032900059295,4
815,-163.04223466203337,8
816,-382.26032900059295,4
817,-380.26032900059295,4
818,-381.76032900059295,4
819,-376.26032900059295,4
820,-376.76032900059295,4
821,-322.84526422799524,5
822,-228.31508458632646,7
823,-325.84526422799524,5
824,-367.76032900059295,4
825,-382.76032900059295,4
826,-383.26032900059295,4
827,-328.34526422799524,5
828,-230.81508458632646,7
829,-367.76032900059295,4
830,-428.5815238949143,3
831,-212.81508458632646,7
832,-363.26032900059295,4
833,-11.960111634422447,11
834,-369.26032900059295,4
835,-378.26032900059295,4
836,-334.84526422799524,5
837,-378.26032900059295,4
838,-371.76032900059295,4
839,-35.537294102916235,10
840,-326.34526422799524,5
841,-348.84526422799524,5
842,-377.76032900059295,4
843,-383.26032900059295,4
844,-227.81508458632646,7
845,-378.26032900059295,4
846,-263.6306403446053,6
847,-328.34526422799524,5
848,-268.1306403446053,6
849,-376.26032900059295,4
850,-379.76032900059295,4
851,-126.92107717301701,9
852,-333.34526422799524,5
853,-371.76032900059295,4
854,-275.1306403446053,6
855,-375.76032900059295,4
856,51.753312392089356,12
857,-378.26032900059295,4
858,-175.54223466203337,8
859,-219.81508458632646,7
860,-326.34526422799524,5
861,-375.76032900059295,4
862,-377.26032900059295,4
863,-431.0815238949143,3
864,-329.34526422799524,5
865,-375.26032900059295,4
866,-365.26032900059295,4
867,-340.84526422799524,5
868,-173.54223466203337,8
869,-371.26032900059295,4
870,-322.84526422799524,5
871,-377.76032900059295,4
872,-382.76032900059295,4
873,-203.81508458632646,7
874,-333.84526422799524,5
875,-381.26032900059295,4
876,-380.26032900059295,4
877,-379.76032900059295,4
878,-337.34526422799524,5
879,-319.84526422799524,5
880,-378.26032900059295,4
881,-333.84526422799524,5
882,-376.26032900059295,4
883,-375.76032900059295,4
884,-268.1306403446053,6
885,-279.6306403446053,6
886,-49.037294102916235,10
887,-128.421077173017,9
888,-384.76032900059295,4
889,-215.81508458632646,7
890,-276.1306403446053,6
891,-344.84526422799524,5
892,-374.26032900059295,4
893,-380.76032900059295,4
894,-374.76032900059295,4
895,-377.76032900059295,4
896,-386.76032900059295,4
897,-425.0815238949143,3
898,-367.76032900059295,4
899,-372.26032900059295,4
900,-335.34526422799524,5
901,-377.26032900059295,4
902,-274.6306403446053,6
903,-384.76032900059295,4
904,-153.54223466203337,8
905,-374.76032900059295,4
906,44.253312392089356,12
907,-280.6306403446053,6
908,-389.76032900059295,4
909,-376.26032900059295,4
910,-52.537294102916235,10
911,74.75331239208936,12
912,-379.76032900059295,4
913,-382.26032900059295,4
914,-381.76032900059295,4
915,-365.76032900059295,4
916,-374.76032900059295,4
917,-388.26032900059295,4
918,-369.76032900059295,4
919,-371.26032900059295,4
920,-375.76032900059295,4
921,-380.26032900059295,4
922,-122.92107717301701,9
923,-278.6306403446053,6
924,-384.26032900059295,4
925,-326.84526422799524,5
926,-333.84526422799524,5
927,-375.26032900059295,4
928,-272.6306403446053,6
929,-371.76032900059295,4
930,-374.76032900059295,4
931,-332.34526422799524,5
932,-160.54223466203337,8
933,-379.26032900059295,4
934,-311.34526422799524,5
935,-320.84526422799524,5
936,-373.26032900059295,4
937,-326.34526422799524,5
938,-225.31508458632646,7
939,-370.26032900059295,4
940,-384.76032900059295,4
941,-363.76032900059295,4
942,-270.6306403446053,6
943,-382.76032900059295,4
944,-369.76032900059295,4
945,-170.04223466203337,8
946,-280.1306403446053,6
947,-287.6306403446053,6
948,-382.76032900059295,4
949,-171.54223466203337,8
950,62.253312392089356,12
951,-162.04223466203337,8
952,-264.1306403446053,6
953,-109.92107717301701,9
954,-377.76032900059295,4
955,-381.26032900059295,4
956,-375.76032900059295,4
957,-333.34526422799524,5
958,-278.1306403446053,6
959,-369.76032900059295,4
960,-219.31508458632646,7
961,-169.54223466203337,8
962,-227.81508458632646,7
963,-163.04223466203337,8
964,-224.31508458632646,7
965,-375.26032900059295,4
966,-371.26032900059295,4
967,-368.26032900059295,4
968,-365.76032900059295,4
969,-311.84526422799524,5
970,-227.31508458632646,7
971,-370.26032900059295,4
972,-81.53729410291623,10
973,-177.54223466203337,8
974,-283.1306403446053,6
975,-373.76032900059295,4
976,-382.26032900059295,4
977,-432.5815238949143,3
978,-133.921077173017,9
979,-336.34526422799524,5
980,-233.81508458632646,7
981,-164.04223466203337,8
982,-337.34526422799524,5
983,-372.76032900059295,4
984,-379.26032900059295,4
985,-328.84526422799524,5
986,-365.26032900059295,4
987,-268.6306403446053,6
988,-331.34526422799524,5
989,-384.26032900059295,4
990,-367.26032900059295,4
991,-372.26032900059295,4
992,-270.1306403446053,6
993,-366.76032900059295,4
994,-371.26032900059295,4
995,-227.81508458632646,7
996,-384.26032900059295,4
997,-318.84526422799524,5
998,-329.34526422799524,5
999,-383.76032900059295,4
1000,-332.34526422799524,5
1001,-379.76032900059295,4
1002,-277.1306403446053,6
1003,-181.04223466203337,8
1004,-372.26032900059295,4
1005,-380.76032900059295,4
1006,182.40381802222748,14
1007,-280.6306403446053,6
1008,-375.26032900059295,4
1009,-273.6306403446053,6
1010,-287.6306403446053,6
1011,-380.26032900059295,4
1012,-284.1306403446053,6
1013,-162.54223466203337,8
1014,-364.26032900059295,4
1015,-387.26032900059295,4
1016,-387.76032900059295,4
1017,-271.1306403446053,6
1018,-184.54223466203337,8
1019,-231.81508458632646,7
1020,-277.6306403446053,6
1021,-384.26032900059295,4
1022,-379.76032900059295,4
1023,-326.84526422799524,5
1024,-373.76032900059295,4
1025,-384.76032900059295,4
1026,-341.84526422799524,5
1027,-383.26032900059295,4
1028,-165.54223466203337,8
1029,-380.76032900059295,4
1030,-374.26032900059295,4
1031,-180.04223466203337,8
1032,-375.26032900059295,4
1033,-372.26032900059295,4
1034,-287.6306403446053,6
1035,-71.53729410291623,10
1036,-433.0815238949143,3
1037,-281.1306403446053,6
1038,-285.6306403446053,6
1039,-241.31508458632646,7
1040,-332.34526422799524,5
1041,-282.6306403446053,6
1042,-176.54223466203337,8
1043,-269.1306403446053,6
1044,-270.1306403446053,6
1045,-105.92107717301701,9
1046,-215.31508458632646,7
1047,-331.84526422799524,5
1048,-224.31508458632646,7
1049,-223.31508458632646,7
1050,-119.42107717301701,9
1051,-333.34526422799524,5
1052,-374.26032900059295,4
1053,-380.26032900059295,4
1054,-131.421077173017,9
1055,-376.76032900059295,4
1056,-242.31508458632646,7
1057,-118.42107717301701,9
1058,-386.26032900059295,4
1059,-423.5815238949143,3
1060,-385.26032900059295,4
1061,-363.76032900059295,4
1062,-363.76032900059295,4
1063,-369.76032900059295,4
1064,-378.26032900059295,4
1065,-379.76032900059295,4
1066,46.253312392089356,12
1067,-114.42107717301701,9
1068,-366.76032900059295,4
1069,-382.76032900059295,4
1070,-371.26032900059295,4
