episode,reward,rail length
304,-339.76032900059295,4
305,-329.76032900059295,4
306,-339.76032900059295,4
307,-298.34526422799524,5
308,-347.26032900059295,4
309,-221.81508458632646,7
310,-339.76032900059295,4
311,-352.26032900059295,4
312,-329.76032900059295,4
313,-327.26032900059295,4
314,-327.26032900059295,4
315,-334.76032900059295,4
316,-344.76032900059295,4
317,-334.76032900059295,4
318,-354.76032900059295,4
319,-329.76032900059295,4
320,-329.76032900059295,4
321,-329.76032900059295,4
322,-337.26032900059295,4
323,-283.34526422799524,5
324,-329.76032900059295,4
325,-332.26032900059295,4
326,-71.42107717301701,9
327,-332.26032900059295,4
328,-339.76032900059295,4
329,-211.81508458632646,7
330,-344.76032900059295,4
331,-392.0815238949143,3
332,-50.037294102916235,10
333,-181.81508458632646,7
334,-334.76032900059295,4
335,-327.26032900059295,4
336,-339.76032900059295,4
337,-344.76032900059295,4
338,-332.26032900059295,4
339,-339.76032900059295,4
340,-144.54223466203337,8
341,-332.26032900059295,4
342,-339.76032900059295,4
343,-334.76032900059295,4
344,-397.0815238949143,3
345,-258.1306403446053,6
346,-339.76032900059295,4
347,-305.84526422799524,5
348,-334.76032900059295,4
349,-322.26032900059295,4
350,-339.76032900059295,4
351,-337.26032900059295,4
352,-144.54223466203337,8
353,-337.26032900059295,4
354,-329.76032900059295,4
355,-344.76032900059295,4
356,-342.26032900059295,4
357,-339.76032900059295,4
358,-329.76032900059295,4
359,-293.34526422799524,5
360,-339.76032900059295,4
361,-334.76032900059295,4
362,-332.26032900059295,4
363,-352.26032900059295,4
364,-337.26032900059295,4
365,-293.34526422799524,5
366,-332.26032900059295,4
367,-339.76032900059295,4
368,-327.26032900059295,4
369,-384.5815238949143,3
370,-290.84526422799524,5
371,-7.9601116344224465,11
372,-324.76032900059295,4
373,-327.26032900059295,4
374,-322.26032900059295,4
375,-342.26032900059295,4
376,-337.26032900059295,4
377,-152.04223466203337,8
378,-339.76032900059295,4
379,-169.31508458632646,7
380,-324.76032900059295,4
381,-196.81508458632646,7
382,-334.76032900059295,4
383,-114.54223466203337,8
384,-243.1306403446053,6
385,-344.76032900059295,4
386,-186.81508458632646,7
387,-191.81508458632646,7
388,-25.037294102916235,10
389,19.539888365577553,11
390,-337.26032900059295,4
391,-322.26032900059295,4
392,-230.6306403446053,6
393,-285.84526422799524,5
394,-329.76032900059295,4
395,-329.76032900059295,4
396,-337.26032900059295,4
397,-332.26032900059295,4
398,-334.76032900059295,4
399,-334.76032900059295,4
400,-322.26032900059295,4
401,-342.26032900059295,4
402,-88.92107717301701,9
403,-324.76032900059295,4
404,-129.54223466203337,8
405,-347.26032900059295,4
406,-342.26032900059295,4
407,-248.1306403446053,6
408,-184.31508458632646,7
409,-407.0815238949143,3
410,-265.6306403446053,6
411,-347.26032900059295,4
412,-317.26032900059295,4
413,-139.54223466203337,8
414,17.039888365577553,11
415,-324.76032900059295,4
416,-233.1306403446053,6
417,-162.04223466203337,8
418,4.5398883655775535,11
419,-43.92107717301701,9
420,-233.1306403446053,6
421,-319.76032900059295,4
422,-434.8226537463707,2
423,-344.76032900059295,4
424,-342.26032900059295,4
425,-298.34526422799524,5
426,-132.04223466203337,8
427,-295.84526422799524,5
428,-327.26032900059295,4
429,-342.26032900059295,4
430,-324.76032900059295,4
431,-235.6306403446053,6
432,-223.1306403446053,6
433,-280.84526422799524,5
434,-228.1306403446053,6
435,-347.26032900059295,4
436,-184.31508458632646,7
437,-235.6306403446053,6
438,-329.76032900059295,4
439,-278.34526422799524,5
440,-329.76032900059295,4
441,-508.0,1
442,-295.84526422799524,5
443,-344.76032900059295,4
444,-457.3226537463707,2
445,-332.26032900059295,4
446,-349.76032900059295,4
447,-347.26032900059295,4
448,-86.42107717301701,9
449,-329.76032900059295,4
450,-152.04223466203337,8
451,-245.6306403446053,6
452,-126.42107717301701,9
453,-186.81508458632646,7
454,-342.26032900059295,4
455,-332.26032900059295,4
456,-327.26032900059295,4
457,-324.76032900059295,4
458,-171.81508458632646,7
459,-337.26032900059295,4
460,-322.26032900059295,4
461,-334.76032900059295,4
462,-238.1306403446053,6
463,-344.76032900059295,4
464,-327.26032900059295,4
465,-339.76032900059295,4
466,-303.34526422799524,5
467,-327.26032900059295,4
468,-161.81508458632646,7
469,-142.04223466203337,8
470,-344.76032900059295,4
471,-334.76032900059295,4
472,-399.5815238949143,3
473,-337.26032900059295,4
474,-339.76032900059295,4
475,-334.76032900059295,4
476,-344.76032900059295,4
477,-327.26032900059295,4
478,-389.5815238949143,3
479,-144.54223466203337,8
480,-317.26032900059295,4
481,-337.26032900059295,4
482,-344.76032900059295,4
483,-384.5815238949143,3
484,-290.84526422799524,5
485,-342.26032900059295,4
486,-157.04223466203337,8
487,-288.34526422799524,5
488,-347.26032900059295,4
489,-2.9601116344224465,11
490,-329.76032900059295,4
491,-184.31508458632646,7
492,-334.76032900059295,4
493,22.039888365577553,11
494,-339.76032900059295,4
495,-337.26032900059295,4
496,-181.81508458632646,7
497,-327.26032900059295,4
498,-288.34526422799524,5
499,-220.6306403446053,6
500,-295.84526422799524,5
501,-288.34526422799524,5
502,-337.26032900059295,4
503,-329.76032900059295,4
504,-303.34526422799524,5
505,-344.76032900059295,4
506,-342.26032900059295,4
507,-273.34526422799524,5
508,-334.76032900059295,4
509,-233.1306403446053,6
510,-235.6306403446053,6
511,-273.34526422799524,5
512,-327.26032900059295,4
513,-213.1306403446053,6
514,-384.5815238949143,3
515,-334.76032900059295,4
516,-194.31508458632646,7
517,-334.76032900059295,4
518,-332.26032900059295,4
519,-339.76032900059295,4
520,-329.76032900059295,4
521,-298.34526422799524,5
522,-317.26032900059295,4
523,-322.26032900059295,4
524,-327.26032900059295,4
525,-293.34526422799524,5
526,-275.84526422799524,5
527,-342.26032900059295,4
528,-329.76032900059295,4
529,-404.5815238949143,3
530,-240.6306403446053,6
531,-342.26032900059295,4
532,-144.54223466203337,8
533,2.0398883655775535,11
534,-322.26032900059295,4
535,-329.76032900059295,4
536,-332.26032900059295,4
537,-191.81508458632646,7
538,-332.26032900059295,4
539,-342.26032900059295,4
540,-334.76032900059295,4
541,-332.26032900059295,4
542,-347.26032900059295,4
543,-233.1306403446053,6
544,-334.76032900059295,4
545,-189.31508458632646,7
546,-342.26032900059295,4
547,-339.76032900059295,4
548,-329.76032900059295,4
549,-255.6306403446053,6
550,-329.76032900059295,4
551,-337.26032900059295,4
552,-71.42107717301701,9
553,-290.84526422799524,5
554,-337.26032900059295,4
555,-332.26032900059295,4
556,-327.26032900059295,4
557,82.25331239208936,12
558,-186.81508458632646,7
559,-319.76032900059295,4
560,-392.0815238949143,3
561,-329.76032900059295,4
562,-285.84526422799524,5
563,-25.037294102916235,10
564,-332.26032900059295,4
565,-189.31508458632646,7
566,-337.26032900059295,4
567,-327.26032900059295,4
568,-339.76032900059295,4
569,-45.037294102916235,10
570,-332.26032900059295,4
571,-332.26032900059295,4
572,-352.26032900059295,4
573,-339.76032900059295,4
574,-109.54223466203337,8
575,-349.76032900059295,4
576,-295.84526422799524,5
577,-283.34526422799524,5
578,-243.1306403446053,6
579,-339.76032900059295,4
580,-397.0815238949143,3
581,-327.26032900059295,4
582,-327.26032900059295,4
583,-322.26032900059295,4
584,-334.76032900059295,4
585,-329.76032900059295,4
586,-354.76032900059295,4
587,-344.76032900059295,4
588,-337.26032900059295,4
589,-327.26032900059295,4
590,-50.037294102916235,10
591,-339.76032900059295,4
592,-332.26032900059295,4
593,-295.84526422799524,5
594,-332.26032900059295,4
595,-334.76032900059295,4
596,-263.1306403446053,6
597,-108.92107717301701,9
598,-337.26032900059295,4
599,-101.42107717301701,9
600,-339.76032900059295,4
601,-285.84526422799524,5
602,-191.81508458632646,7
603,-387.0815238949143,3
604,-344.76032900059295,4
605,-329.76032900059295,4
606,-332.26032900059295,4
607,-327.26032900059295,4
608,-332.26032900059295,4
609,-337.26032900059295,4
610,-37.537294102916235,10
611,-332.26032900059295,4
612,-344.76032900059295,4
613,-324.76032900059295,4
614,-139.54223466203337,8
615,-243.1306403446053,6
616,-359.76032900059295,4
617,-308.34526422799524,5
618,-245.6306403446053,6
619,-337.26032900059295,4
620,-255.6306403446053,6
621,-329.76032900059295,4
622,-327.26032900059295,4
623,-327.26032900059295,4
624,-293.34526422799524,5
625,-327.26032900059295,4
626,-334.76032900059295,4
627,-399.5815238949143,3
628,-329.76032900059295,4
629,-329.76032900059295,4
630,-322.26032900059295,4
631,-394.5815238949143,3
632,-339.76032900059295,4
633,-228.1306403446053,6
634,-332.26032900059295,4
635,-332.26032900059295,4
636,-322.26032900059295,4
637,-334.76032900059295,4
638,-327.26032900059295,4
639,-293.34526422799524,5
640,-235.6306403446053,6
641,-317.26032900059295,4
642,-225.6306403446053,6
643,-332.26032900059295,4
644,-218.1306403446053,6
645,-327.26032900059295,4
646,-334.76032900059295,4
647,-327.26032900059295,4
648,-42.537294102916235,10
649,-189.31508458632646,7
650,-228.1306403446053,6
651,-319.76032900059295,4
652,-397.0815238949143,3
653,-334.76032900059295,4
654,-288.34526422799524,5
655,-332.26032900059295,4
656,-263.1306403446053,6
657,-352.26032900059295,4
658,-344.76032900059295,4
659,-235.6306403446053,6
660,-137.04223466203337,8
661,-337.26032900059295,4
662,-342.26032900059295,4
663,-73.92107717301701,9
664,-347.26032900059295,4
665,-332.26032900059295,4
666,-344.76032900059295,4
667,-339.76032900059295,4
668,-327.26032900059295,4
669,-37.537294102916235,10
670,-184.31508458632646,7
671,-337.26032900059295,4
672,-342.26032900059295,4
673,-327.26032900059295,4
674,-342.26032900059295,4
675,-399.5815238949143,3
676,-305.84526422799524,5
677,-191.81508458632646,7
678,-278.34526422799524,5
679,-329.76032900059295,4
680,-88.92107717301701,9
681,-332.26032900059295,4
682,-382.0815238949143,3
683,-337.26032900059295,4
684,-240.6306403446053,6
685,-327.26032900059295,4
686,24.539888365577553,11
687,-339.76032900059295,4
688,4.5398883655775535,11
689,-342.26032900059295,4
690,-342.26032900059295,4
691,12.039888365577553,11
692,-334.76032900059295,4
693,-327.26032900059295,4
694,-147.04223466203337,8
695,-238.1306403446053,6
696,143.05494350754088,13
697,-344.76032900059295,4
698,-220.6306403446053,6
699,-248.1306403446053,6
700,-332.26032900059295,4
701,-339.76032900059295,4
702,-250.6306403446053,6
703,-334.76032900059295,4
704,-142.04223466203337,8
705,-101.42107717301701,9
706,-417.0815238949143,3
707,-332.26032900059295,4
708,-317.26032900059295,4
709,-339.76032900059295,4
710,-392.0815238949143,3
711,-334.76032900059295,4
712,-332.26032900059295,4
713,-334.76032900059295,4
714,-334.76032900059295,4
715,-332.26032900059295,4
716,-322.26032900059295,4
717,-186.81508458632646,7
718,-171.81508458632646,7
719,-322.26032900059295,4
720,-337.26032900059295,4
721,-342.26032900059295,4
722,-329.76032900059295,4
723,-339.76032900059295,4
724,-25.037294102916235,10
725,-327.26032900059295,4
726,-332.26032900059295,4
727,-88.92107717301701,9
728,-337.26032900059295,4
729,-327.26032900059295,4
730,-347.26032900059295,4
731,-334.76032900059295,4
732,-166.81508458632646,7
733,-349.76032900059295,4
734,-344.76032900059295,4
735,17.039888365577553,11
736,-347.26032900059295,4
737,4.5398883655775535,11
738,-332.26032900059295,4
739,-305.84526422799524,5
740,-332.26032900059295,4
741,-332.26032900059295,4
742,-342.26032900059295,4
743,-189.31508458632646,7
744,-342.26032900059295,4
745,-332.26032900059295,4
746,-332.26032900059295,4
747,-329.76032900059295,4
748,-402.0815238949143,3
749,-327.26032900059295,4
750,-337.26032900059295,4
751,-329.76032900059295,4
752,-347.26032900059295,4
753,-334.76032900059295,4
754,-86.42107717301701,9
755,-389.5815238949143,3
756,-344.76032900059295,4
757,-397.0815238949143,3
758,-334.76032900059295,4
759,-186.81508458632646,7
760,-322.26032900059295,4
761,-339.76032900059295,4
762,-387.0815238949143,3
763,-214.31508458632646,7
764,-293.34526422799524,5
765,-243.1306403446053,6
766,-45.037294102916235,10
767,-337.26032900059295,4
768,-339.76032900059295,4
769,-240.6306403446053,6
770,-334.76032900059295,4
771,-255.6306403446053,6
772,-344.76032900059295,4
773,-337.26032900059295,4
774,-332.26032900059295,4
775,-334.76032900059295,4
776,-339.76032900059295,4
777,-324.76032900059295,4
778,-327.26032900059295,4
779,-317.26032900059295,4
780,-337.26032900059295,4
781,-332.26032900059295,4
782,-181.81508458632646,7
783,-319.76032900059295,4
784,-275.84526422799524,5
785,-324.76032900059295,4
786,-201.81508458632646,7
787,-270.84526422799524,5
788,-339.76032900059295,4
789,-334.76032900059295,4
790,-327.26032900059295,4
791,-285.84526422799524,5
792,-337.26032900059295,4
793,-337.26032900059295,4
794,-334.76032900059295,4
795,-329.76032900059295,4
796,-347.26032900059295,4
797,-235.6306403446053,6
798,-181.81508458632646,7
799,-134.54223466203337,8
800,-293.34526422799524,5
801,-394.5815238949143,3
802,-96.42107717301701,9
803,-329.76032900059295,4
804,-347.26032900059295,4
805,-334.76032900059295,4
806,-344.76032900059295,4
807,-329.76032900059295,4
808,-334.76032900059295,4
809,-288.34526422799524,5
810,-240.6306403446053,6
811,-334.76032900059295,4
812,-337.26032900059295,4
813,-322.26032900059295,4
814,-342.26032900059295,4
815,-285.84526422799524,5
816,-327.26032900059295,4
817,-78.92107717301701,9
818,-337.26032900059295,4
819,-322.26032900059295,4
820,-337.26032900059295,4
821,-332.26032900059295,4
822,-329.76032900059295,4
823,-329.76032900059295,4
824,-210.6306403446053,6
825,-399.5815238949143,3
826,-225.6306403446053,6
827,-181.81508458632646,7
828,-329.76032900059295,4
829,-339.76032900059295,4
830,-283.34526422799524,5
831,-243.1306403446053,6
832,-283.34526422799524,5
833,-332.26032900059295,4
834,-339.76032900059295,4
835,93.05494350754088,13
836,-334.76032900059295,4
837,-344.76032900059295,4
838,-334.76032900059295,4
839,-238.1306403446053,6
840,-324.76032900059295,4
841,-339.76032900059295,4
842,-399.5815238949143,3
843,-377.0815238949143,3
844,-337.26032900059295,4
845,-327.26032900059295,4
846,-337.26032900059295,4
847,-337.26032900059295,4
848,-342.26032900059295,4
849,-17.537294102916235,10
850,-339.76032900059295,4
851,-295.84526422799524,5
852,-352.26032900059295,4
853,-324.76032900059295,4
854,-337.26032900059295,4
855,-243.1306403446053,6
856,-349.76032900059295,4
857,-218.1306403446053,6
858,-342.26032900059295,4
859,-337.26032900059295,4
860,-324.76032900059295,4
861,-332.26032900059295,4
862,-235.6306403446053,6
863,-342.26032900059295,4
864,-298.34526422799524,5
865,-334.76032900059295,4
866,-334.76032900059295,4
867,7.0398883655775535,11
868,-324.76032900059295,4
869,-337.26032900059295,4
870,-334.76032900059295,4
871,-449.8226537463707,2
872,-339.76032900059295,4
873,-337.26032900059295,4
874,-293.34526422799524,5
875,-104.54223466203337,8
876,-329.76032900059295,4
877,19.539888365577553,11
878,-334.76032900059295,4
879,-342.26032900059295,4
880,-50.037294102916235,10
881,-334.76032900059295,4
882,-334.76032900059295,4
883,-293.34526422799524,5
884,-322.26032900059295,4
885,-334.76032900059295,4
886,-449.8226537463707,2
887,-324.76032900059295,4
888,-342.26032900059295,4
889,-288.34526422799524,5
890,-342.26032900059295,4
891,12.039888365577553,11
892,-225.6306403446053,6
893,-344.76032900059295,4
894,-334.76032900059295,4
895,-149.54223466203337,8
896,-339.76032900059295,4
897,-298.34526422799524,5
898,-322.26032900059295,4
899,-342.26032900059295,4
900,-344.76032900059295,4
901,-181.81508458632646,7
902,-332.26032900059295,4
903,-334.76032900059295,4
904,-392.0815238949143,3
905,-384.5815238949143,3
906,-240.6306403446053,6
907,-337.26032900059295,4
908,-278.34526422799524,5
909,-288.34526422799524,5
910,-255.6306403446053,6
911,-329.76032900059295,4
912,-196.81508458632646,7
913,-322.26032900059295,4
914,-189.31508458632646,7
915,-290.84526422799524,5
916,-339.76032900059295,4
917,-68.92107717301701,9
918,-329.76032900059295,4
919,-250.6306403446053,6
920,-352.26032900059295,4
921,-339.76032900059295,4
922,-387.0815238949143,3
923,-147.04223466203337,8
924,-191.81508458632646,7
925,-342.26032900059295,4
926,-347.26032900059295,4
927,-233.1306403446053,6
928,12.039888365577553,11
929,-300.84526422799524,5
930,-337.26032900059295,4
931,-245.6306403446053,6
932,-342.26032900059295,4
933,-290.84526422799524,5
934,-278.34526422799524,5
935,-332.26032900059295,4
936,-334.76032900059295,4
937,-334.76032900059295,4
938,-392.0815238949143,3
939,-339.76032900059295,4
940,-245.6306403446053,6
941,-243.1306403446053,6
942,-228.1306403446053,6
943,-342.26032900059295,4
944,-344.76032900059295,4
945,-290.84526422799524,5
946,-339.76032900059295,4
947,-334.76032900059295,4
948,-288.34526422799524,5
949,-334.76032900059295,4
950,-339.76032900059295,4
951,-337.26032900059295,4
952,-347.26032900059295,4
953,-332.26032900059295,4
954,-27.537294102916235,10
955,-127.04223466203337,8
956,-179.31508458632646,7
957,-162.04223466203337,8
958,-329.76032900059295,4
959,-329.76032900059295,4
960,-295.84526422799524,5
961,67.25331239208936,12
962,-339.76032900059295,4
963,-332.26032900059295,4
964,-337.26032900059295,4
965,-394.5815238949143,3
966,-25.037294102916235,10
967,-337.26032900059295,4
968,-337.26032900059295,4
969,-327.26032900059295,4
970,-285.84526422799524,5
971,-397.0815238949143,3
972,-285.84526422799524,5
973,-327.26032900059295,4
974,-186.81508458632646,7
975,-285.84526422799524,5
976,-327.26032900059295,4
977,-339.76032900059295,4
978,-324.76032900059295,4
979,-235.6306403446053,6
980,-119.54223466203337,8
981,-334.76032900059295,4
982,-402.0815238949143,3
983,-327.26032900059295,4
984,-334.76032900059295,4
985,-329.76032900059295,4
986,-228.1306403446053,6
987,-177.04223466203337,8
988,-225.6306403446053,6
989,-300.84526422799524,5
990,-293.34526422799524,5
991,-139.54223466203337,8
992,-332.26032900059295,4
993,-186.81508458632646,7
994,-337.26032900059295,4
995,-245.6306403446053,6
996,-32.537294102916235,10
997,-233.1306403446053,6
998,-225.6306403446053,6
999,-329.76032900059295,4
1000,-334.76032900059295,4
1001,-322.26032900059295,4
1002,-332.26032900059295,4
1003,-374.5815238949143,3
1004,-337.26032900059295,4
1005,-327.26032900059295,4
1006,-20.037294102916235,10
1007,-225.6306403446053,6
1008,-337.26032900059295,4
1009,-230.6306403446053,6
1010,-379.5815238949143,3
1011,-68.92107717301701,9
1012,-332.26032900059295,4
1013,-387.0815238949143,3
1014,-322.26032900059295,4
1015,-342.26032900059295,4
1016,-339.76032900059295,4
1017,-332.26032900059295,4
1018,-329.76032900059295,4
1019,-329.76032900059295,4
1020,-332.26032900059295,4
1021,-349.76032900059295,4
1022,-337.26032900059295,4
1023,69.75331239208936,12
1024,-285.84526422799524,5
1025,-339.76032900059295,4
1026,-339.76032900059295,4
1027,-344.76032900059295,4
1028,-332.26032900059295,4
1029,-147.04223466203337,8
1030,-322.26032900059295,4
1031,-275.84526422799524,5
1032,-337.26032900059295,4
1033,-344.76032900059295,4
1034,-35.037294102916235,10
1035,-189.31508458632646,7
1036,-334.76032900059295,4
1037,-334.76032900059295,4
1038,-324.76032900059295,4
1039,-288.34526422799524,5
1040,-339.76032900059295,4
1041,-344.76032900059295,4
1042,-223.1306403446053,6
1043,-442.3226537463707,2
1044,-337.26032900059295,4
1045,-96.42107717301701,9
1046,-324.76032900059295,4
1047,-334.76032900059295,4
1048,-334.76032900059295,4
1049,-293.34526422799524,5
1050,-285.84526422799524,5
1051,-407.0815238949143,3
1052,-295.84526422799524,5
1053,-174.31508458632646,7
1054,-329.76032900059295,4
1055,-293.34526422799524,5
1056,-339.76032900059295,4
1057,-255.6306403446053,6
1058,191.90381802222748,14
1059,-334.76032900059295,4
1060,-295.84526422799524,5
1061,-250.6306403446053,6
1062,-329.76032900059295,4
1063,-250.6306403446053,6
1064,-2.9601116344224465,11
1065,-334.76032900059295,4
1066,-334.76032900059295,4
1067,-359.76032900059295,4
1068,-334.76032900059295,4
1069,-147.04223466203337,8
1070,-339.76032900059295,4
