episode,reward,rail length
201,-114.31508458632646,7
202,-269.76032900059295,4
203,-254.76032900059295,4
204,-259.76032900059295,4
205,-269.76032900059295,4
206,-279.76032900059295,4
207,-279.76032900059295,4
208,-277.26032900059295,4
209,-289.76032900059295,4
210,-195.84526422799524,5
211,-289.76032900059295,4
212,71.07892282698299,9
213,-133.1306403446053,6
214,-274.76032900059295,4
215,-264.76032900059295,4
216,-39.542234662033366,8
217,-230.84526422799524,5
218,-61.81508458632646,7
219,-284.76032900059295,4
220,-193.1306403446053,6
221,-173.1306403446053,6
222,-294.76032900059295,4
223,-309.76032900059295,4
224,-223.34526422799524,5
225,-3.921077173017011,9
226,-235.84526422799524,5
227,-274.76032900059295,4
228,-235.84526422799524,5
229,-299.76032900059295,4
230,-289.76032900059295,4
231,-279.76032900059295,4
232,-279.76032900059295,4
233,-118.1306403446053,6
234,-215.84526422799524,5
235,84.96270589708377,10
236,-267.26032900059295,4
237,-294.76032900059295,4
238,-274.76032900059295,4
239,-264.76032900059295,4
240,-178.1306403446053,6
241,-175.6306403446053,6
242,-253.34526422799524,5
243,-264.76032900059295,4
244,-158.1306403446053,6
245,-81.81508458632646,7
246,-32.042234662033366,8
247,-284.76032900059295,4
248,-289.76032900059295,4
249,-279.76032900059295,4
250,-267.26032900059295,4
251,92.46270589708377,10
252,-279.76032900059295,4
253,-272.26032900059295,4
254,-304.76032900059295,4
255,-274.76032900059295,4
256,-210.84526422799524,5
257,28.57892282698299,9
258,-264.76032900059295,4
259,0.6849154136735365,7
260,118.57892282698299,9
261,-284.76032900059295,4
262,-148.1306403446053,6
263,-297.26032900059295,4
264,-264.76032900059295,4
265,-299.76032900059295,4
266,-294.76032900059295,4
267,-279.76032900059295,4
268,-257.26032900059295,4
269,-284.76032900059295,4
270,-299.76032900059295,4
271,-258.34526422799524,5
272,-289.76032900059295,4
273,-269.76032900059295,4
274,-284.76032900059295,4
275,-279.76032900059295,4
276,-279.76032900059295,4
277,-243.34526422799524,5
278,-279.76032900059295,4
279,-277.26032900059295,4
280,-54.542234662033366,8
281,-284.76032900059295,4
282,-284.76032900059295,4
283,-289.76032900059295,4
284,-115.6306403446053,6
285,-279.76032900059295,4
286,-44.542234662033366,8
287,-294.76032900059295,4
288,-294.76032900059295,4
289,-274.76032900059295,4
290,-230.84526422799524,5
291,-128.1306403446053,6
292,-364.5815238949143,3
293,-16.815084586326464,7
294,-309.76032900059295,4
295,-324.76032900059295,4
296,-170.6306403446053,6
297,-274.76032900059295,4
298,-284.76032900059295,4
299,-309.76032900059295,4
300,-274.76032900059295,4
301,-289.76032900059295,4
302,-151.81508458632646,7
303,-304.76032900059295,4
304,-294.76032900059295,4
305,-309.76032900059295,4
306,-205.6306403446053,6
307,-289.76032900059295,4
308,-304.76032900059295,4
309,-289.76032900059295,4
310,-279.76032900059295,4
311,-243.34526422799524,5
312,-299.76032900059295,4
313,-264.76032900059295,4
314,-279.76032900059295,4
315,-274.76032900059295,4
316,-299.76032900059295,4
317,-274.76032900059295,4
318,-299.76032900059295,4
319,-84.31508458632646,7
320,-284.76032900059295,4
321,-218.34526422799524,5
322,-102.04223466203337,8
323,-359.5815238949143,3
324,-277.26032900059295,4
325,-374.5815238949143,3
326,-259.76032900059295,4
327,-210.84526422799524,5
328,-193.34526422799524,5
329,-146.81508458632646,7
330,-357.0815238949143,3
331,-91.81508458632646,7
332,-289.76032900059295,4
333,-274.76032900059295,4
334,-230.84526422799524,5
335,-359.5815238949143,3
336,-205.84526422799524,5
337,-274.76032900059295,4
338,-284.76032900059295,4
339,-259.76032900059295,4
340,-289.76032900059295,4
341,-304.76032900059295,4
342,-163.1306403446053,6
343,-254.76032900059295,4
344,-292.26032900059295,4
345,20.457765337966634,8
346,-334.76032900059295,4
347,-155.6306403446053,6
348,-150.6306403446053,6
349,-175.6306403446053,6
350,-299.76032900059295,4
351,-198.34526422799524,5
352,-155.84526422799524,5
353,-205.84526422799524,5
354,-284.76032900059295,4
355,-59.542234662033366,8
356,46.07892282698299,9
357,-304.76032900059295,4
358,-274.76032900059295,4
359,-289.76032900059295,4
360,-185.84526422799524,5
361,-279.76032900059295,4
362,-8.92107717301701,9
363,-279.76032900059295,4
364,-304.76032900059295,4
365,-279.76032900059295,4
366,107.46270589708377,10
367,-304.76032900059295,4
368,-220.84526422799524,5
369,-394.5815238949143,3
370,-4.542234662033366,8
371,-269.76032900059295,4
372,-269.76032900059295,4
373,-274.76032900059295,4
374,-289.76032900059295,4
375,-294.76032900059295,4
376,-41.42107717301701,9
377,-264.76032900059295,4
378,-289.76032900059295,4
379,-349.5815238949143,3
380,-262.26032900059295,4
381,-183.34526422799524,5
382,-354.5815238949143,3
383,-279.76032900059295,4
384,-274.76032900059295,4
385,-267.26032900059295,4
386,-284.76032900059295,4
387,-419.8226537463707,2
388,-130.6306403446053,6
389,-309.76032900059295,4
390,-223.34526422799524,5
391,-4.542234662033366,8
392,-294.76032900059295,4
393,-155.6306403446053,6
394,-259.76032900059295,4
395,-279.76032900059295,4
396,-138.1306403446053,6
397,-259.76032900059295,4
398,-269.76032900059295,4
399,-61.81508458632646,7
400,-309.76032900059295,4
401,-238.34526422799524,5
402,-289.76032900059295,4
403,254.75331239208936,12
404,-215.84526422799524,5
405,-289.76032900059295,4
406,-257.26032900059295,4
407,-150.6306403446053,6
408,-279.76032900059295,4
409,-294.76032900059295,4
410,-309.76032900059295,4
411,365.5549435075409,13
412,-284.76032900059295,4
413,-279.76032900059295,4
414,27.957765337966634,8
415,-279.76032900059295,4
416,-274.76032900059295,4
417,-279.76032900059295,4
418,-259.76032900059295,4
419,58.57892282698299,9
420,-279.76032900059295,4
421,-279.76032900059295,4
422,-27.042234662033366,8
423,-364.5815238949143,3
424,-249.76032900059295,4
425,-170.6306403446053,6
426,-259.76032900059295,4
427,-289.76032900059295,4
428,-269.76032900059295,4
429,-262.26032900059295,4
430,-262.26032900059295,4
431,-178.34526422799524,5
432,-299.76032900059295,4
433,-254.76032900059295,4
434,73.57892282698299,9
435,-279.76032900059295,4
436,-269.76032900059295,4
437,-128.1306403446053,6
438,-287.26032900059295,4
439,-289.76032900059295,4
440,-29.542234662033366,8
441,-269.76032900059295,4
442,-272.26032900059295,4
443,-284.76032900059295,4
444,-274.76032900059295,4
445,-274.76032900059295,4
446,-150.6306403446053,6
447,-349.5815238949143,3
448,-150.6306403446053,6
449,-163.1306403446053,6
450,-173.1306403446053,6
451,-284.76032900059295,4
452,-198.34526422799524,5
453,-304.76032900059295,4
454,68.57892282698299,9
455,-173.1306403446053,6
456,-304.76032900059295,4
457,-272.26032900059295,4
458,-274.76032900059295,4
459,-299.76032900059295,4
460,-319.76032900059295,4
461,-324.5815238949143,3
462,-279.76032900059295,4
463,-422.3226537463707,2
464,-210.84526422799524,5
465,-185.84526422799524,5
466,-225.84526422799524,5
467,267.25331239208936,12
468,-269.76032900059295,4
469,-299.76032900059295,4
470,-284.76032900059295,4
471,-284.76032900059295,4
472,-299.76032900059295,4
473,167.46270589708377,10
474,-284.76032900059295,4
475,-255.84526422799524,5
476,-432.3226537463707,2
477,-259.76032900059295,4
478,-289.76032900059295,4
479,-165.6306403446053,6
480,-274.76032900059295,4
481,-294.76032900059295,4
482,23.57892282698299,9
483,-264.76032900059295,4
484,-304.76032900059295,4
485,-242.26032900059295,4
486,-294.76032900059295,4
487,-95.6306403446053,6
488,-235.84526422799524,5
489,-319.76032900059295,4
490,-289.76032900059295,4
491,-62.042234662033366,8
492,-284.76032900059295,4
493,-294.76032900059295,4
494,-289.76032900059295,4
495,-284.76032900059295,4
496,-274.76032900059295,4
497,-284.76032900059295,4
498,-170.6306403446053,6
499,-422.3226537463707,2
500,-133.1306403446053,6
501,-279.76032900059295,4
502,-148.1306403446053,6
503,-284.76032900059295,4
504,-299.76032900059295,4
505,-173.1306403446053,6
506,-210.84526422799524,5
507,-309.76032900059295,4
508,-183.1306403446053,6
509,-284.76032900059295,4
510,-279.76032900059295,4
511,-264.76032900059295,4
512,-264.76032900059295,4
513,-4.542234662033366,8
514,-309.76032900059295,4
515,-289.76032900059295,4
516,-163.34526422799524,5
517,-284.76032900059295,4
518,-369.5815238949143,3
519,149.53988836557755,11
520,-344.5815238949143,3
521,-257.26032900059295,4
522,-274.76032900059295,4
523,-239.76032900059295,4
524,-289.76032900059295,4
525,-139.31508458632646,7
526,104.96270589708377,10
527,-253.34526422799524,5
528,-225.6306403446053,6
529,-284.76032900059295,4
530,-248.34526422799524,5
531,-200.84526422799524,5
532,-254.76032900059295,4
533,-304.76032900059295,4
534,-119.31508458632646,7
535,-121.81508458632646,7
536,-259.76032900059295,4
537,107.46270589708377,10
538,-138.1306403446053,6
539,-116.81508458632646,7
540,-148.1306403446053,6
541,-297.26032900059295,4
542,-289.76032900059295,4
543,-299.76032900059295,4
544,-230.84526422799524,5
545,-299.76032900059295,4
546,-422.3226537463707,2
547,-233.34526422799524,5
548,-284.76032900059295,4
549,-279.76032900059295,4
550,-173.1306403446053,6
551,-337.0815238949143,3
552,-299.76032900059295,4
553,-274.5815238949143,3
554,-274.76032900059295,4
555,26.07892282698299,9
556,-47.042234662033366,8
557,-274.76032900059295,4
558,-299.76032900059295,4
559,-284.76032900059295,4
560,-274.76032900059295,4
561,-274.76032900059295,4
562,-279.76032900059295,4
563,-284.76032900059295,4
564,-155.6306403446053,6
565,-274.76032900059295,4
566,-89.31508458632646,7
567,81.07892282698299,9
568,-77.04223466203337,8
569,-294.76032900059295,4
570,-299.76032900059295,4
571,-42.042234662033366,8
572,-247.26032900059295,4
573,-319.5815238949143,3
574,-91.81508458632646,7
575,-238.34526422799524,5
576,-269.76032900059295,4
577,-225.84526422799524,5
578,-42.042234662033366,8
579,-259.76032900059295,4
580,-254.76032900059295,4
581,-194.76032900059295,4
582,-267.26032900059295,4
583,-279.76032900059295,4
584,-284.76032900059295,4
585,-165.6306403446053,6
586,-210.84526422799524,5
587,-282.26032900059295,4
588,-299.76032900059295,4
589,-279.76032900059295,4
590,-264.76032900059295,4
591,-131.81508458632646,7
592,89.96270589708377,10
593,-168.1306403446053,6
594,-277.26032900059295,4
595,-215.84526422799524,5
596,-62.042234662033366,8
597,-314.76032900059295,4
598,-264.76032900059295,4
599,177.03988836557755,11
600,-180.6306403446053,6
601,-259.76032900059295,4
602,-299.76032900059295,4
603,-284.76032900059295,4
604,-299.76032900059295,4
605,-114.31508458632646,7
606,-314.76032900059295,4
607,-294.76032900059295,4
608,-294.76032900059295,4
609,245.55494350754088,13
610,-155.6306403446053,6
611,-279.76032900059295,4
612,-64.54223466203337,8
613,-304.76032900059295,4
614,-185.84526422799524,5
615,20.457765337966634,8
616,-238.34526422799524,5
617,-274.76032900059295,4
618,-210.84526422799524,5
619,-354.5815238949143,3
620,-262.26032900059295,4
621,-235.84526422799524,5
622,-248.34526422799524,5
623,-252.26032900059295,4
624,-220.84526422799524,5
625,-264.76032900059295,4
626,-289.76032900059295,4
627,-72.04223466203337,8
628,-284.76032900059295,4
629,-54.31508458632646,7
630,-284.76032900059295,4
631,43.57892282698299,9
632,-309.76032900059295,4
633,-277.26032900059295,4
634,-329.5815238949143,3
635,-170.6306403446053,6
636,300.5549435075409,13
637,28.57892282698299,9
638,-284.76032900059295,4
639,-165.84526422799524,5
640,-267.26032900059295,4
641,22.957765337966634,8
642,-284.76032900059295,4
643,-284.76032900059295,4
644,-289.76032900059295,4
645,-299.76032900059295,4
646,-86.81508458632646,7
647,-284.76032900059295,4
648,-235.84526422799524,5
649,-208.34526422799524,5
650,-220.84526422799524,5
651,-282.26032900059295,4
652,-29.542234662033366,8
653,-279.76032900059295,4
654,-215.84526422799524,5
655,-198.34526422799524,5
656,-215.84526422799524,5
657,-299.76032900059295,4
658,-269.76032900059295,4
659,-304.76032900059295,4
660,-180.84526422799524,5
661,-222.26032900059295,4
662,-210.84526422799524,5
663,-299.76032900059295,4
664,-284.76032900059295,4
665,-144.31508458632646,7
666,-279.76032900059295,4
667,-146.81508458632646,7
668,-299.76032900059295,4
669,-269.76032900059295,4
670,-304.76032900059295,4
671,-193.34526422799524,5
672,-289.76032900059295,4
673,-4.542234662033366,8
674,-269.76032900059295,4
675,-284.76032900059295,4
676,219.75331239208936,12
677,-279.76032900059295,4
678,-274.76032900059295,4
679,-289.76032900059295,4
680,-225.84526422799524,5
681,-277.26032900059295,4
682,-180.6306403446053,6
683,67.46270589708377,10
684,48.57892282698299,9
685,-299.76032900059295,4
686,-135.6306403446053,6
687,-289.76032900059295,4
688,-287.26032900059295,4
689,-339.5815238949143,3
690,-269.76032900059295,4
691,-289.76032900059295,4
692,-274.76032900059295,4
693,-269.76032900059295,4
694,53.57892282698299,9
695,-148.1306403446053,6
696,-274.76032900059295,4
697,-135.6306403446053,6
698,-279.76032900059295,4
699,-213.34526422799524,5
700,-269.76032900059295,4
701,-309.76032900059295,4
702,-257.26032900059295,4
703,-205.6306403446053,6
704,-289.76032900059295,4
705,-284.76032900059295,4
706,124.53988836557755,11
707,84.96270589708377,10
708,-282.26032900059295,4
709,-284.76032900059295,4
710,-210.84526422799524,5
711,-294.76032900059295,4
712,-49.31508458632646,7
713,-120.6306403446053,6
714,-324.76032900059295,4
715,-190.84526422799524,5
716,-220.84526422799524,5
717,-244.76032900059295,4
718,-96.81508458632646,7
719,172.03988836557755,11
720,-220.84526422799524,5
721,-284.76032900059295,4
722,-422.3226537463707,2
723,-59.31508458632646,7
724,-292.26032900059295,4
725,-51.81508458632646,7
726,-319.76032900059295,4
727,-198.34526422799524,5
728,207.46270589708377,10
729,-254.76032900059295,4
730,-210.84526422799524,5
731,-299.76032900059295,4
732,149.96270589708377,10
733,-86.81508458632646,7
734,-153.1306403446053,6
735,-299.76032900059295,4
736,-319.76032900059295,4
737,-299.76032900059295,4
738,-264.76032900059295,4
739,-287.26032900059295,4
740,-299.76032900059295,4
741,-279.5815238949143,3
742,-195.84526422799524,5
743,-262.26032900059295,4
744,-155.6306403446053,6
745,-84.31508458632646,7
746,-279.76032900059295,4
747,-417.3226537463707,2
748,-94.31508458632646,7
749,-158.1306403446053,6
750,-239.76032900059295,4
751,-225.84526422799524,5
752,-264.76032900059295,4
753,-264.76032900059295,4
754,-284.76032900059295,4
755,107.46270589708377,10
756,-354.5815238949143,3
757,-233.34526422799524,5
758,-269.76032900059295,4
759,-309.76032900059295,4
760,-344.5815238949143,3
761,63.57892282698299,9
762,-287.26032900059295,4
763,-274.76032900059295,4
764,-277.26032900059295,4
765,-279.76032900059295,4
766,-72.04223466203337,8
767,-294.76032900059295,4
768,-39.542234662033366,8
769,-220.84526422799524,5
770,-259.76032900059295,4
771,-339.5815238949143,3
772,-277.26032900059295,4
773,-21.815084586326464,7
774,-125.6306403446053,6
775,-215.84526422799524,5
776,23.57892282698299,9
777,-244.76032900059295,4
778,-274.76032900059295,4
779,-208.34526422799524,5
780,-299.76032900059295,4
781,-14.542234662033366,8
782,-284.76032900059295,4
783,-279.76032900059295,4
784,-158.1306403446053,6
785,-269.76032900059295,4
786,-279.76032900059295,4
787,-29.315084586326464,7
788,-259.76032900059295,4
789,-204.76032900059295,4
790,6.078922826982989,9
791,-294.76032900059295,4
792,-173.1306403446053,6
793,-178.1306403446053,6
794,-225.84526422799524,5
795,-279.76032900059295,4
796,-274.76032900059295,4
797,-180.84526422799524,5
798,-51.81508458632646,7
799,-279.76032900059295,4
800,-289.76032900059295,4
801,-304.76032900059295,4
802,-279.76032900059295,4
803,73.57892282698299,9
804,-18.92107717301701,9
805,-193.34526422799524,5
806,-304.76032900059295,4
807,-210.84526422799524,5
808,-289.76032900059295,4
809,-284.76032900059295,4
810,-289.76032900059295,4
811,-269.76032900059295,4
812,-269.76032900059295,4
813,-339.5815238949143,3
814,-279.76032900059295,4
815,-272.26032900059295,4
816,-294.76032900059295,4
817,-264.76032900059295,4
818,114.96270589708377,10
819,-274.76032900059295,4
820,122.46270589708377,10
821,-129.31508458632646,7
822,-292.26032900059295,4
823,-274.76032900059295,4
824,-108.1306403446053,6
825,-269.76032900059295,4
826,-309.76032900059295,4
827,-304.76032900059295,4
828,-279.76032900059295,4
829,-282.26032900059295,4
830,-294.76032900059295,4
831,-109.31508458632646,7
832,12.957765337966634,8
833,-128.1306403446053,6
834,-294.76032900059295,4
835,-96.81508458632646,7
836,-294.76032900059295,4
837,-299.76032900059295,4
838,-130.6306403446053,6
839,-160.6306403446053,6
840,-145.6306403446053,6
841,-233.34526422799524,5
842,-205.84526422799524,5
843,-198.34526422799524,5
844,-284.76032900059295,4
845,-66.81508458632646,7
846,-279.76032900059295,4
847,-274.76032900059295,4
848,-265.84526422799524,5
849,-279.76032900059295,4
850,-66.81508458632646,7
851,192.03988836557755,11
852,-250.84526422799524,5
853,-264.76032900059295,4
854,-143.1306403446053,6
855,-284.76032900059295,4
856,-289.76032900059295,4
857,-188.1306403446053,6
858,-294.76032900059295,4
859,-180.6306403446053,6
860,-279.76032900059295,4
861,-62.042234662033366,8
862,-228.34526422799524,5
863,-279.76032900059295,4
864,-133.1306403446053,6
865,-274.76032900059295,4
866,-102.04223466203337,8
867,-274.76032900059295,4
868,-299.76032900059295,4
869,-200.84526422799524,5
870,-258.34526422799524,5
871,-252.26032900059295,4
872,-284.76032900059295,4
873,-294.76032900059295,4
874,-284.76032900059295,4
875,-299.76032900059295,4
876,2.9577653379666344,8
877,194.53988836557755,11
878,-39.542234662033366,8
879,-304.76032900059295,4
880,7.957765337966634,8
881,-339.5815238949143,3
882,-253.34526422799524,5
883,-279.76032900059295,4
884,-235.84526422799524,5
885,-304.76032900059295,4
886,-190.84526422799524,5
887,177.03988836557755,11
888,-299.76032900059295,4
889,-284.76032900059295,4
890,-284.76032900059295,4
891,-259.76032900059295,4
892,-208.34526422799524,5
893,26.07892282698299,9
894,-354.5815238949143,3
895,-279.76032900059295,4
896,-282.26032900059295,4
897,35.457765337966634,8
898,103.57892282698299,9
899,-262.26032900059295,4
900,-263.34526422799524,5
901,-274.76032900059295,4
902,-259.76032900059295,4
903,-309.76032900059295,4
904,-294.76032900059295,4
905,-228.34526422799524,5
906,-274.76032900059295,4
907,-248.34526422799524,5
908,-294.76032900059295,4
909,-284.76032900059295,4
910,-279.76032900059295,4
911,-309.76032900059295,4
912,-133.1306403446053,6
913,-225.84526422799524,5
914,-279.76032900059295,4
915,-173.1306403446053,6
916,-175.6306403446053,6
917,-49.542234662033366,8
918,-289.76032900059295,4
919,-24.542234662033366,8
920,-91.81508458632646,7
921,-289.76032900059295,4
922,-304.76032900059295,4
923,-299.76032900059295,4
924,-309.76032900059295,4
925,-98.1306403446053,6
926,-267.26032900059295,4
927,-235.84526422799524,5
928,-289.76032900059295,4
929,-215.84526422799524,5
930,-225.84526422799524,5
931,-289.76032900059295,4
932,-279.76032900059295,4
933,-82.04223466203337,8
934,-314.76032900059295,4
935,-248.34526422799524,5
936,-314.76032900059295,4
937,-294.76032900059295,4
938,-225.84526422799524,5
939,222.03988836557755,11
940,-304.76032900059295,4
941,-208.34526422799524,5
942,-248.34526422799524,5
943,-138.1306403446053,6
944,-304.76032900059295,4
945,-304.76032900059295,4
946,-7.042234662033366,8
947,-208.1306403446053,6
948,-64.31508458632646,7
949,-299.76032900059295,4
950,-59.31508458632646,7
951,-304.76032900059295,4
952,-259.76032900059295,4
953,-304.76032900059295,4
954,-294.76032900059295,4
955,-165.6306403446053,6
956,-324.76032900059295,4
957,28.57892282698299,9
958,-364.5815238949143,3
959,88.57892282698299,9
960,-269.76032900059295,4
961,-279.76032900059295,4
962,-170.84526422799524,5
963,-140.6306403446053,6
964,-49.542234662033366,8
965,-279.76032900059295,4
966,-158.1306403446053,6
967,-294.76032900059295,4
968,-200.84526422799524,5
969,-264.76032900059295,4
970,-284.76032900059295,4
971,-279.76032900059295,4
972,10.457765337966634,8
973,-240.84526422799524,5
974,-153.1306403446053,6
975,-106.81508458632646,7
976,-274.76032900059295,4
977,-269.76032900059295,4
978,-62.042234662033366,8
979,-284.76032900059295,4
980,142.46270589708377,10
981,-94.31508458632646,7
982,-249.76032900059295,4
983,-249.76032900059295,4
984,-279.76032900059295,4
985,-279.76032900059295,4
986,-274.76032900059295,4
987,143.578922826983,9
988,-274.76032900059295,4
989,31.07892282698299,9
990,-175.6306403446053,6
991,-289.76032900059295,4
992,82.46270589708377,10
993,-349.5815238949143,3
994,-150.6306403446053,6
995,-200.84526422799524,5
996,-279.76032900059295,4
997,-269.76032900059295,4
998,-309.76032900059295,4
999,-304.76032900059295,4
1000,-150.6306403446053,6
1001,117.03988836557755,11
1002,-248.34526422799524,5
1003,-284.76032900059295,4
1004,-19.542234662033366,8
1005,-309.76032900059295,4
1006,-284.76032900059295,4
1007,-282.26032900059295,4
1008,-284.76032900059295,4
1009,-148.1306403446053,6
1010,-173.34526422799524,5
1011,-200.84526422799524,5
1012,-289.76032900059295,4
1013,-27.042234662033366,8
1014,104.96270589708377,10
1015,-289.76032900059295,4
1016,-274.76032900059295,4
1017,233.05494350754088,13
1018,-274.76032900059295,4
1019,-39.542234662033366,8
1020,-18.92107717301701,9
1021,-289.76032900059295,4
1022,-269.76032900059295,4
1023,-228.34526422799524,5
1024,-160.6306403446053,6
1025,-294.76032900059295,4
1026,-289.76032900059295,4
1027,-284.76032900059295,4
1028,-249.76032900059295,4
1029,-279.76032900059295,4
1030,-299.76032900059295,4
1031,-352.0815238949143,3
1032,-289.76032900059295,4
1033,-304.76032900059295,4
1034,-130.6306403446053,6
1035,-294.76032900059295,4
1036,-267.26032900059295,4
1037,47.957765337966634,8
1038,-284.76032900059295,4
1039,10.457765337966634,8
1040,-284.76032900059295,4
1041,-299.76032900059295,4
1042,-185.84526422799524,5
1043,10.457765337966634,8
1044,-233.34526422799524,5
1045,-314.76032900059295,4
1046,-272.26032900059295,4
1047,-150.6306403446053,6
1048,-284.76032900059295,4
1049,-289.76032900059295,4
1050,-289.76032900059295,4
1051,-183.34526422799524,5
1052,-198.34526422799524,5
1053,-130.6306403446053,6
1054,-264.76032900059295,4
1055,-269.76032900059295,4
1056,-44.31508458632646,7
1057,162.03988836557755,11
1058,-284.76032900059295,4
1059,-269.76032900059295,4
1060,-125.6306403446053,6
1061,-309.76032900059295,4
1062,-180.6306403446053,6
1063,-81.81508458632646,7
1064,-62.042234662033366,8
1065,-347.0815238949143,3
1066,-200.84526422799524,5
1067,-279.76032900059295,4
1068,-183.34526422799524,5
1069,-284.76032900059295,4
1070,-7.042234662033366,8
1071,-91.81508458632646,7
1072,78.57892282698299,9
1073,-198.34526422799524,5
1074,-59.31508458632646,7
