episode,reward,rail length
86,-250.26033834530585,7
87,-2454.541316002372,4
88,-2465.041316002372,4
89,-1966.5413160023718,4
90,-2438.541316002372,4
91,-2786.2906149854825,2
92,-2645.3260955796572,3
93,-2627.8260955796572,3
94,-2455.541316002372,4
95,-1380.0225613784214,6
96,-2456.541316002372,4
97,-48.260338345305854,7
98,-267.26033834530585,7
99,-701.2603383453059,7
100,-1112.881056911981,5
101,2451.815691307932,9
102,-2457.041316002372,4
103,2175.65955346231,11
104,156.9586839976282,4
105,-1190.8260955796572,3
106,-1188.5225613784214,6
107,-1795.381056911981,5
108,-294.26033834530585,7
109,-1987.0413160023718,4
110,-1509.0413160023718,4
111,-2451.041316002372,4
112,-2468.541316002372,4
113,-2462.541316002372,4
114,-1582.381056911981,5
115,-1804.381056911981,5
116,-958.2603383453059,7
117,-1995.0413160023718,4
118,-1315.381056911981,5
119,-2459.041316002372,4
120,-1645.5225613784214,6
121,-1972.5413160023718,4
122,-1362.381056911981,5
123,-236.26033834530585,7
124,-1817.381056911981,5
125,-2465.541316002372,4
126,-2446.541316002372,4
127,-1735.0413160023718,4
128,2251.8508235883346,10
129,-2008.0413160023718,4
130,-2449.041316002372,4
131,-725.7603383453059,7
132,-2462.541316002372,4
133,-2468.041316002372,4
134,-2478.541316002372,4
135,-2453.041316002372,4
136,-1624.5225613784214,6
137,409.33106135186654,8
138,-1459.3260955796572,3
139,-1131.381056911981,5
140,-1585.381056911981,5
141,-916.0225613784213,6
142,-2470.041316002372,4
143,766.4774386215786,6
144,-1493.5413160023718,4
145,-547.1689386481335,8
146,-2454.041316002372,4
147,-2154.3260955796572,3
148,-648.5225613784212,6
149,-2052.381056911981,5
150,-1826.881056911981,5
151,2651.5132495683574,12
152,-2457.541316002372,4
153,-1799.381056911981,5
154,-1322.881056911981,5
155,-492.76033834530585,7
156,-2456.541316002372,4
157,349.618943088019,5
158,-1091.881056911981,5
159,-1811.381056911981,5
160,-1613.381056911981,5
161,-2446.541316002372,4
162,80.61894308801902,5
163,-1367.881056911981,5
164,419.83106135186654,8
165,-553.1689386481335,8
166,-2628.3260955796572,3
167,-1981.0413160023718,4
168,3.9774386215785853,6
169,-2460.041316002372,4
170,-484.76033834530585,7
171,-2461.541316002372,4
172,-2467.541316002372,4
173,-1381.5225613784214,6
174,-2453.541316002372,4
175,-2456.041316002372,4
176,-2453.541316002372,4
177,-2635.3260955796572,3
178,-1993.0413160023718,4
179,-2465.041316002372,4
180,-1127.0225613784214,6
181,-1178.5225613784212,6
182,12.739661654694146,7
183,-2459.041316002372,4
184,214.83106135186654,8
185,-223.0225613784213,6
186,-1341.381056911981,5
187,-1585.881056911981,5
188,-1358.881056911981,5
189,167.33106135186654,8
190,-2440.541316002372,4
191,-2784.2906149854825,2
192,-1403.5225613784212,6
193,-2058.381056911981,5
194,-1857.7906149854825,2
195,594.315691307932,9
196,-2451.541316002372,4
197,-542.5413160023718,4
198,-1315.381056911981,5
199,-2457.541316002372,4
200,-1021.5413160023718,4
201,1806.815691307932,9
202,-714.2603383453059,7
203,-1988.0413160023718,4
204,428.33106135186654,8
205,-2464.041316002372,4
206,-760.7603383453059,7
207,-1641.0225613784214,6
208,-1991.5413160023718,4
209,-1420.0225613784214,6
210,-36.260338345305854,7
211,-72.54131600237179,4
212,-2466.041316002372,4
213,-971.0225613784213,6
214,-1790.881056911981,5
215,-2153.8260955796572,3
216,-2157.3260955796572,3
217,-2458.541316002372,4
218,-1978.0413160023718,4
219,-902.0225613784213,6
220,-1218.7603383453059,7
221,-1983.0413160023718,4
222,-2039.881056911981,5
223,-2459.541316002372,4
224,-2449.041316002372,4
225,-1834.7906149854825,2
226,-2037.881056911981,5
227,-1979.5413160023718,4
228,-956.2603383453059,7
229,-1615.5225613784214,6
230,-1319.881056911981,5
231,-1386.5225613784214,6
232,-2042.881056911981,5
233,-1976.5413160023718,4
234,-1510.5413160023718,4
235,-991.7603383453059,7
236,-2453.541316002372,4
237,-2450.041316002372,4
238,-2462.041316002372,4
239,-1180.5225613784214,6
240,-750.7603383453059,7
241,-1789.881056911981,5
242,-1968.5413160023718,4
243,-2461.041316002372,4
244,-1749.0413160023718,4
245,-2628.3260955796572,3
246,-2463.541316002372,4
247,-1790.881056911981,5
248,-2445.041316002372,4
249,-2459.541316002372,4
250,-2459.541316002372,4
251,-1795.381056911981,5
252,-930.5225613784213,6
253,-2628.8260955796572,3
254,-2468.541316002372,4
255,-103.18430869206804,9
256,-2609.8260955796572,3
257,-1990.0413160023718,4
258,-2458.041316002372,4
259,-2131.3260955796572,3
260,-2008.5413160023718,4
261,-2457.541316002372,4
262,-1988.5413160023718,4
263,-2460.541316002372,4
264,-2462.041316002372,4
265,1000.1595534623102,11
266,-2447.041316002372,4
267,-2451.541316002372,4
268,-1818.881056911981,5
269,-2450.041316002372,4
270,-924.5225613784212,6
271,-1796.881056911981,5
272,-2219.041316002372,4
273,-1372.0225613784212,6
274,-1990.0413160023718,4
275,-2620.3260955796572,3
276,-2456.041316002372,4
277,-1980.5413160023718,4
278,-1802.881056911981,5
279,-2455.541316002372,4
280,-1970.0413160023718,4
281,-2454.041316002372,4
282,-2454.041316002372,4
283,-2445.041316002372,4
284,-2462.041316002372,4
285,-521.7603383453059,7
286,-2637.3260955796572,3
287,-2630.3260955796572,3
288,-2433.041316002372,4
289,-2455.041316002372,4
290,-2466.541316002372,4
291,-2451.041316002372,4
292,-2462.041316002372,4
293,-1984.5413160023718,4
294,-1299.5413160023718,4
295,-2049.381056911981,5
296,-2231.541316002372,4
297,5169.013249568357,12
298,-1310.381056911981,5
299,-2454.041316002372,4
300,-2448.541316002372,4
301,-2038.381056911981,5
302,-2456.541316002372,4
303,-2454.041316002372,4
304,-1119.0225613784214,6
305,-2438.041316002372,4
306,-2461.541316002372,4
307,-2461.041316002372,4
308,919.239661654694,7
309,184.83106135186654,8
310,-2466.041316002372,4
311,-2454.541316002372,4
312,384.31569130793196,9
313,-1599.381056911981,5
314,-2454.041316002372,4
315,-242.26033834530585,7
316,-2455.541316002372,4
317,-2445.041316002372,4
318,-2444.041316002372,4
319,-1759.5413160023718,4
320,-117.68430869206804,9
321,-1636.5225613784214,6
322,-2455.541316002372,4
323,-2616.8260955796572,3
324,-2622.3260955796572,3
325,-2800.7906149854825,2
326,-1579.381056911981,5
327,-2458.041316002372,4
328,-1822.2906149854825,2
329,271.9774386215788,6
330,1905.6595534623102,11
331,-1575.881056911981,5
332,145.83106135186654,8
333,-1990.5413160023718,4
334,-2620.8260955796572,3
335,-2460.041316002372,4
336,1964.1595534623102,11
337,-2456.041316002372,4
338,-2436.041316002372,4
339,-2006.5413160023718,4
340,-1327.381056911981,5
341,-1606.381056911981,5
342,-1568.881056911981,5
343,-1624.5225613784214,6
344,-1978.5413160023718,4
345,-2460.541316002372,4
346,458.73966165469415,7
347,544.3508235883351,10
348,-2154.8260955796572,3
349,-1626.5225613784214,6
350,-1376.5225613784214,6
351,-1792.881056911981,5
352,-2623.8260955796572,3
353,-2461.541316002372,4
354,-2460.541316002372,4
355,-1317.881056911981,5
356,-2477.041316002372,4
357,-1800.881056911981,5
358,-2027.881056911981,5
359,-2642.3260955796572,3
360,-1160.0225613784214,6
361,-2457.541316002372,4
362,-1654.0225613784214,6
363,-507.26033834530585,7
364,-1963.5413160023718,4
365,-1208.2603383453059,7
366,-1569.881056911981,5
367,-507.0225613784213,6
368,-2638.8260955796572,3
369,-2618.8260955796572,3
370,-1982.0413160023718,4
371,-2457.541316002372,4
372,127.81569130793196,9
373,-1351.381056911981,5
374,-1180.5225613784214,6
375,868.8310613518665,8
376,-319.16893864813346,8
377,-2034.381056911981,5
378,-1273.5413160023718,4
379,-1077.881056911981,5
380,-1101.881056911981,5
381,-1357.2906149854825,2
382,-2452.541316002372,4
383,-2043.381056911981,5
384,-2616.8260955796572,3
385,-2457.541316002372,4
386,-1223.2603383453059,7
387,-2445.041316002372,4
388,-1792.381056911981,5
389,-2473.041316002372,4
390,-2462.541316002372,4
391,-2456.541316002372,4
392,-1602.881056911981,5
393,-2464.041316002372,4
394,-1428.5225613784214,6
395,376.31569130793196,9
396,-915.0225613784213,6
397,-1983.5413160023718,4
398,883.8310613518665,8
399,-2441.541316002372,4
400,-1144.5225613784214,6
401,-2149.8260955796572,3
402,1773.850823588335,10
403,-1798.381056911981,5
404,214.23966165469415,7
405,-1987.5413160023718,4
406,891.3310613518665,8
407,-2464.041316002372,4
408,-1968.0413160023718,4
409,2204.15955346231,11
410,-2635.8260955796572,3
411,-1343.381056911981,5
412,-1767.0413160023718,4
413,-2453.541316002372,4
414,-1664.8260955796572,3
415,-1342.881056911981,5
416,-1840.881056911981,5
417,-2466.041316002372,4
418,-1977.5413160023718,4
419,-2454.541316002372,4
420,-1991.0413160023718,4
421,-2631.3260955796572,3
422,1010.8508235883351,10
423,-1202.3260955796572,3
424,2359.0132495683574,12
425,-2479.041316002372,4
426,-2447.041316002372,4
427,-1457.3260955796572,3
428,634.315691307932,9
429,-2455.041316002372,4
430,-2223.541316002372,4
431,1024.815691307932,9
432,-2457.041316002372,4
433,-1969.5413160023718,4
434,-1996.5413160023718,4
435,418.83106135186654,8
436,2642.15955346231,11
437,-2464.541316002372,4
438,-1795.381056911981,5
439,264.9774386215788,6
440,631.3310613518665,8
441,-1987.5413160023718,4
442,1813.3310613518663,8
443,-1832.381056911981,5
444,-227.76033834530585,7
445,-2460.541316002372,4
446,-2641.3260955796572,3
447,-665.5225613784213,6
448,-2142.3260955796572,3
449,-2459.541316002372,4
450,-2620.8260955796572,3
451,-2243.541316002372,4
452,-452.76033834530585,7
453,-918.0225613784213,6
454,-620.381056911981,5
455,-770.7603383453059,7
456,-2471.541316002372,4
457,-2443.041316002372,4
458,-2057.381056911981,5
459,-843.881056911981,5
460,-2443.541316002372,4
461,1570.315691307932,9
462,-2452.541316002372,4
463,907.8310613518665,8
464,-1986.0413160023718,4
465,-2418.3260955796572,3
466,-2454.541316002372,4
467,-2456.041316002372,4
468,-54.760338345305854,7
469,-2444.541316002372,4
470,-461.0225613784213,6
471,-1328.381056911981,5
472,-541.5413160023718,4
473,-2157.3260955796572,3
474,-2448.541316002372,4
475,311.35082358833506,10
476,-1520.0413160023718,4
477,-2638.3260955796572,3
478,-2240.041316002372,4
479,-664.0225613784213,6
480,-2447.041316002372,4
481,-1319.881056911981,5
482,-651.881056911981,5
483,-2450.041316002372,4
484,-2628.3260955796572,3
485,-2422.541316002372,4
486,-2450.041316002372,4
487,-2469.541316002372,4
488,-2462.041316002372,4
489,-236.76033834530585,7
490,1601.3310613518665,8
491,-1209.8260955796572,3
492,-2455.541316002372,4
493,-2451.041316002372,4
494,1203.2396616546941,7
495,-2451.041316002372,4
496,-2449.541316002372,4
497,-2452.041316002372,4
498,1746.8508235883348,10
499,-1792.881056911981,5
500,-2469.041316002372,4
501,-2464.041316002372,4
502,-2461.541316002372,4
503,-41.02256137842119,6
504,-2454.541316002372,4
505,-2450.041316002372,4
506,-2441.041316002372,4
507,-2630.3260955796572,3
508,-2459.041316002372,4
509,-2461.041316002372,4
510,-2461.541316002372,4
511,-1963.0413160023718,4
512,2726.315691307932,9
513,-2463.541316002372,4
514,3314.2197740301635,13
515,-2454.541316002372,4
516,-2458.541316002372,4
517,46.97743862157881,6
518,-2461.541316002372,4
519,637.8310613518665,8
520,-2646.3260955796572,3
521,396.83106135186654,8
522,-2454.041316002372,4
523,-1134.5225613784214,6
524,-2463.041316002372,4
525,-1221.7603383453059,7
526,-2459.041316002372,4
527,-2788.2906149854825,2
528,-2470.541316002372,4
529,819.8508235883351,10
530,-2448.041316002372,4
531,-1813.881056911981,5
532,-1129.5225613784212,6
533,2236.15955346231,11
534,-967.3260955796572,3
535,-1122.0225613784214,6
536,-552.6689386481335,8
537,-2460.541316002372,4
538,-2461.541316002372,4
539,-2459.541316002372,4
540,-2451.541316002372,4
541,1322.815691307932,9
542,-2462.541316002372,4
543,-1805.881056911981,5
544,-2465.541316002372,4
545,-1218.2603383453059,7
546,-2453.541316002372,4
547,-1799.381056911981,5
548,-2451.541316002372,4
549,605.315691307932,9
550,2617.7197740301635,13
551,1836.8310613518663,8
552,-16.760338345305854,7
553,-1361.381056911981,5
554,-2062.881056911981,5
555,-2046.881056911981,5
556,-1331.881056911981,5
557,-2621.3260955796572,3
558,-2454.541316002372,4
559,-2149.3260955796572,3
560,-1331.381056911981,5
561,-1785.881056911981,5
562,1058.350823588335,10
563,-2458.041316002372,4
564,-1585.881056911981,5
565,113.81569130793196,9
566,-2454.541316002372,4
567,-2462.041316002372,4
568,-1325.381056911981,5
569,-1808.381056911981,5
570,-457.26033834530585,7
571,1380.815691307932,9
572,-2627.8260955796572,3
573,-2236.541316002372,4
574,-2466.541316002372,4
575,2113.7197740301635,13
576,-1143.0225613784214,6
577,-2463.541316002372,4
578,1795.8508235883348,10
579,-1131.0225613784214,6
580,-853.881056911981,5
581,-2623.3260955796572,3
582,-2451.541316002372,4
583,-2058.881056911981,5
584,-926.0225613784213,6
585,-2458.041316002372,4
586,-47.16893864813346,8
587,-2466.541316002372,4
588,-2453.541316002372,4
589,1691.6595534623102,11
590,-28.668938648133462,8
591,-659.5225613784213,6
592,-2451.541316002372,4
593,794.3508235883351,10
594,2394.65955346231,11
595,-1682.3260955796572,3
596,-1155.0225613784214,6
597,-1117.5225613784214,6
598,-574.6689386481335,8
599,-1797.881056911981,5
600,1525.315691307932,9
601,-2629.8260955796572,3
602,1799.350823588335,10
603,-1826.881056911981,5
604,-2146.8260955796572,3
605,-2457.541316002372,4
606,1490.1595534623102,11
607,-1803.381056911981,5
608,-2460.541316002372,4
609,-1137.381056911981,5
610,687.739661654694,7
611,-2463.041316002372,4
612,-1964.0413160023718,4
613,-2463.041316002372,4
614,-1796.381056911981,5
615,351.81569130793196,9
616,-1035.0413160023718,4
617,-1633.0225613784214,6
618,-1327.381056911981,5
619,-1781.381056911981,5
620,-1677.3260955796572,3
621,1742.6595534623102,11
622,2.239661654694146,7
623,-47.760338345305854,7
624,-738.2603383453059,7
625,619.315691307932,9
626,-2462.041316002372,4
627,-1130.0225613784214,6
628,-2062.381056911981,5
629,-790.1689386481335,8
630,-1387.0225613784214,6
631,2496.350823588335,10
632,-2458.541316002372,4
633,-2626.3260955796572,3
634,-2451.541316002372,4
635,-1976.5413160023718,4
636,1069.350823588335,10
637,-2451.541316002372,4
638,-1575.881056911981,5
639,-1799.381056911981,5
640,-1802.881056911981,5
641,-1760.5413160023718,4
642,-2455.041316002372,4
643,990.6595534623102,11
644,-743.7603383453059,7
645,-1792.881056911981,5
646,-642.0225613784213,6
647,-2465.541316002372,4
648,619.815691307932,9
649,-2469.041316002372,4
650,-807.0413160023718,4
651,-1801.881056911981,5
652,17.477438621578813,6
653,-1827.881056911981,5
654,581.3508235883351,10
655,-1352.381056911981,5
656,-2460.041316002372,4
657,-542.7603383453059,7
658,710.7396616546941,7
659,-2468.541316002372,4
660,-907.5225613784212,6
661,-480.76033834530585,7
662,618.815691307932,9
663,835.315691307932,9
664,804.3508235883351,10
665,-259.5225613784212,6
666,-2462.041316002372,4
667,-2462.541316002372,4
668,-2465.041316002372,4
669,-2331.7906149854825,2
670,-2458.041316002372,4
671,-2004.0413160023718,4
672,2241.3508235883346,10
673,-2459.541316002372,4
674,375.81569130793196,9
675,-2483.041316002372,4
676,-693.5225613784212,6
677,-659.0225613784212,6
678,-2464.541316002372,4
679,-2476.041316002372,4
680,-2467.541316002372,4
681,-1143.5225613784214,6
682,830.8508235883351,10
683,-2459.041316002372,4
684,-1415.0225613784214,6
685,-2472.041316002372,4
686,-2458.041316002372,4
687,817.815691307932,9
688,-1394.381056911981,5
689,-2452.041316002372,4
690,-2449.541316002372,4
691,-2628.8260955796572,3
692,-657.0225613784212,6
693,-2462.541316002372,4
694,-1799.381056911981,5
695,-1500.5413160023718,4
696,-516.7603383453059,7
697,-1817.881056911981,5
698,-1681.8260955796572,3
699,-2470.041316002372,4
700,-447.76033834530585,7
701,-1796.381056911981,5
702,2164.15955346231,11
703,1774.850823588335,10
704,-872.881056911981,5
705,-1105.881056911981,5
706,-1132.0225613784214,6
707,-2463.541316002372,4
708,-540.1689386481335,8
709,-2469.041316002372,4
710,-752.7603383453059,7
711,-230.26033834530585,7
712,-1982.0413160023718,4
713,-2455.541316002372,4
714,1089.315691307932,9
715,1076.3310613518665,8
716,-1754.5413160023718,4
717,-903.0225613784212,6
718,-2446.041316002372,4
719,-2430.541316002372,4
720,1774.8508235883348,10
721,-436.0225613784213,6
722,-2229.541316002372,4
723,-103.16893864813346,8
724,-1587.381056911981,5
725,-2462.541316002372,4
726,182.33106135186654,8
727,-1150.0225613784214,6
728,-2466.041316002372,4
729,-1791.881056911981,5
730,-2005.5413160023718,4
731,-1033.0413160023718,4
732,-1345.381056911981,5
733,-316.16893864813346,8
734,-2458.541316002372,4
735,-270.26033834530585,7
736,2414.5132495683574,12
737,-1066.0413160023718,4
738,-1983.5413160023718,4
739,-696.5225613784213,6
740,-1559.381056911981,5
741,-2468.041316002372,4
742,-2472.041316002372,4
743,-1192.0225613784214,6
744,222.73966165469403,7
745,-1167.5225613784214,6
746,-712.5225613784213,6
747,-1801.881056911981,5
748,-923.0225613784213,6
749,1124.3310613518665,8
750,-2621.3260955796572,3
751,1973.1595534623102,11
752,-2790.7906149854825,2
753,-2474.541316002372,4
754,-271.66893864813346,8
755,405.83106135186654,8
756,-1990.0413160023718,4
757,-1138.0225613784214,6
758,-1174.5225613784212,6
759,160.83106135186654,8
760,-2452.541316002372,4
761,-682.5225613784213,6
762,-699.5225613784212,6
763,-1100.881056911981,5
764,-1985.5413160023718,4
765,-1981.0413160023718,4
766,-1504.5413160023718,4
767,-471.0225613784213,6
768,1378.8310613518663,8
769,-1359.7906149854825,2
770,-1791.381056911981,5
771,-2449.041316002372,4
772,-1221.2603383453059,7
773,-2624.3260955796572,3
774,-2473.041316002372,4
775,2425.15955346231,11
776,175.73966165469415,7
777,-1511.0413160023718,4
778,106.11894308801902,5
779,-1325.881056911981,5
780,1249.1595534623102,11
781,902.8310613518665,8
782,1589.815691307932,9
783,-990.2603383453059,7
784,-2458.541316002372,4
785,1983.6595534623102,11
786,-2636.8260955796572,3
787,2141.5132495683574,12
788,-1986.0413160023718,4
789,201.83106135186654,8
790,807.8508235883351,10
791,135.31569130793196,9
792,-1167.0225613784212,6
793,-467.76033834530585,7
794,-1503.0413160023718,4
795,-851.381056911981,5
796,3093.65955346231,11
797,-17.760338345305854,7
798,-1794.381056911981,5
799,-2440.041316002372,4
800,2122.2197740301635,13
801,556.815691307932,9
802,648.8310613518665,8
803,1094.815691307932,9
804,-2464.541316002372,4
805,-551.5413160023718,4
806,-1991.0413160023718,4
807,155.33106135186654,8
808,384.33106135186654,8
809,-2460.541316002372,4
810,-1320.381056911981,5
811,-625.381056911981,5
812,2165.65955346231,11
813,872.3310613518665,8
814,-2.260338345305854,7
815,-1570.881056911981,5
816,1354.3310613518665,8
817,-38.66893864813346,8
818,182.33106135186654,8
819,-1062.0413160023718,4
820,-1354.881056911981,5
821,-1119.381056911981,5
822,-2464.041316002372,4
823,-2045.381056911981,5
824,468.73966165469403,7
825,-2462.041316002372,4
826,-2622.3260955796572,3
827,-458.76033834530585,7
828,-724.3260955796572,3
829,640.239661654694,7
830,-2448.041316002372,4
831,-2455.541316002372,4
832,-277.16893864813346,8
833,1025.350823588335,10
834,-1750.0413160023718,4
835,-1029.5413160023718,4
836,-1667.8260955796572,3
837,1928.1595534623102,11
838,-1500.5413160023718,4
839,659.3310613518665,8
840,-33.760338345305854,7
841,-2049.881056911981,5
842,-2460.541316002372,4
843,-2461.041316002372,4
844,132.81569130793196,9
845,653.3310613518665,8
846,-1990.5413160023718,4
847,36.477438621578585,6
848,-2464.541316002372,4
849,-2465.041316002372,4
850,-1155.0225613784214,6
851,148.83106135186654,8
852,-2150.8260955796572,3
853,2680.65955346231,11
854,-2459.541316002372,4
855,1461.6595534623102,11
856,-2642.8260955796572,3
857,-1146.881056911981,5
858,2207.15955346231,11
859,-2617.8260955796572,3
860,203.23966165469415,7
861,-1792.881056911981,5
862,-1990.0413160023718,4
863,-1598.381056911981,5
864,449.23966165469403,7
865,-2450.041316002372,4
866,-2465.541316002372,4
867,56.47743862157881,6
868,-1148.5225613784214,6
869,-1803.381056911981,5
870,-152.5225613784213,6
871,-1117.5225613784214,6
872,-1985.5413160023718,4
873,6.739661654694146,7
874,-581.6689386481335,8
875,-2469.041316002372,4
876,-2455.541316002372,4
877,-1786.381056911981,5
878,1378.739661654694,7
879,-1386.0225613784214,6
880,-1983.0413160023718,4
881,-2450.041316002372,4
882,146.33106135186654,8
883,-891.5225613784213,6
884,481.73966165469403,7
885,-2062.381056911981,5
886,-1979.0413160023718,4
887,-290.66893864813346,8
888,-2455.541316002372,4
889,1338.815691307932,9
890,-2460.041316002372,4
891,-434.0225613784213,6
892,-219.26033834530585,7
893,-2455.541316002372,4
894,-218.5225613784213,6
895,-1504.0413160023718,4
896,-2458.041316002372,4
897,187.73966165469392,7
898,126.31569130793196,9
899,1152.3310613518665,8
900,-1572.881056911981,5
901,598.815691307932,9
902,-2464.541316002372,4
903,-2462.041316002372,4
904,142.33106135186654,8
905,184.33106135186654,8
906,-1789.881056911981,5
907,160.83106135186654,8
908,116.31569130793196,9
909,-1130.5225613784214,6
910,-1796.381056911981,5
911,379.33106135186654,8
912,-1337.381056911981,5
913,-615.881056911981,5
914,-2610.3260955796572,3
915,-1180.0225613784214,6
916,2185.65955346231,11
917,-517.7603383453059,7
918,-1787.381056911981,5
919,205.23966165469415,7
920,-2452.541316002372,4
921,-419.381056911981,5
922,-438.5225613784213,6
923,1276.850823588335,10
924,-2423.8260955796572,3
925,-1798.381056911981,5
926,-283.66893864813346,8
927,-2459.041316002372,4
928,-665.5225613784213,6
929,3310.7197740301635,13
930,-1999.0413160023718,4
931,1515.815691307932,9
932,-1316.881056911981,5
933,3598.65955346231,11
934,-951.2603383453059,7
935,597.315691307932,9
936,170.83106135186654,8
937,-1518.5413160023718,4
938,850.815691307932,9
939,1874.8310613518663,8
940,-677.0225613784213,6
941,-1137.0225613784214,6
942,-2451.541316002372,4
943,608.815691307932,9
944,-2053.881056911981,5
945,676.2396616546941,7
946,-2452.541316002372,4
947,-1009.7603383453059,7
948,-259.26033834530585,7
949,576.815691307932,9
950,-1125.5225613784214,6
951,-469.26033834530585,7
952,-911.5225613784213,6
953,61.477438621578585,6
954,-1792.881056911981,5
955,-2636.3260955796572,3
956,1137.3310613518665,8
957,275.9774386215788,6
958,-2456.541316002372,4
959,-1791.881056911981,5
960,-2462.041316002372,4
961,-1809.881056911981,5
962,-1580.381056911981,5
963,-1129.0225613784214,6
964,-2046.881056911981,5
965,8.739661654694146,7
966,-456.26033834530585,7
967,-1221.8260955796572,3
968,1726.6595534623102,11
969,-2460.041316002372,4
970,-296.66893864813346,8
971,-2453.541316002372,4
972,2080.815691307932,9
973,-1831.881056911981,5
974,-930.0225613784213,6
975,346.118943088019,5
976,-1140.5225613784214,6
977,-7.260338345305854,7
978,-652.881056911981,5
979,295.4774386215786,6
980,-189.5225613784213,6
981,-25.760338345305854,7
982,-1982.5413160023718,4
983,-1589.381056911981,5
984,-2461.041316002372,4
985,-2046.881056911981,5
986,-1823.381056911981,5
987,-1282.0413160023718,4
988,-148.88105691198098,5
989,-1988.5413160023718,4
990,-1797.881056911981,5
991,-692.5225613784213,6
992,1424.739661654694,7
993,419.33106135186654,8
994,-275.26033834530585,7
995,-1142.5225613784212,6
996,855.815691307932,9
997,708.239661654694,7
998,1239.850823588335,10
999,-2621.3260955796572,3
1000,376.83106135186654,8
1001,1716.1595534623102,11
1002,-1389.5225613784214,6
1003,-2452.541316002372,4
1004,-1349.381056911981,5
1005,-1323.881056911981,5
1006,-1989.5413160023718,4
1007,-1795.381056911981,5
1008,27.477438621578813,6
1009,-270.66893864813346,8
1010,656.8310613518665,8
1011,-1805.881056911981,5
1012,-2471.541316002372,4
1013,-2159.3260955796572,3
1014,110.11894308801902,5
1015,7.477438621578585,6
1016,-2444.541316002372,4
1017,1444.4774386215786,6
1018,-446.0225613784212,6
1019,-2450.541316002372,4
1020,-2444.541316002372,4
1021,885.315691307932,9
1022,2430.8508235883346,10
1023,3493.831061351866,8
1024,-64.66893864813346,8
1025,227.23966165469403,7
1026,-835.881056911981,5
1027,-2412.8260955796572,3
1028,459.23966165469403,7
1029,-505.76033834530585,7
1030,-438.0225613784212,6
1031,-2440.041316002372,4
1032,-1809.381056911981,5
1033,619.315691307932,9
1034,-2457.541316002372,4
1035,-2934.0,1
1036,-989.2603383453059,7
1037,183.83106135186654,8
1038,-651.5225613784213,6
1039,2802.8310613518665,8
1040,-1669.3260955796572,3
1041,-709.2603383453059,7
1042,-638.5225613784212,6
1043,-432.76033834530585,7
1044,427.73966165469403,7
1045,-2635.3260955796572,3
1046,1577.315691307932,9
1047,827.315691307932,9
1048,861.8310613518665,8
1049,-1374.881056911981,5
1050,-1580.381056911981,5
1051,-1137.5225613784212,6
1052,-1994.0413160023718,4
1053,-1314.381056911981,5
1054,442.23966165469403,7
1055,-1929.8260955796572,3
1056,209.33106135186654,8
1057,1047.618943088019,5
1058,-1094.881056911981,5
1059,1053.850823588335,10
1060,-223.0225613784212,6
1061,-289.16893864813346,8
1062,28.477438621578585,6
1063,-649.0225613784213,6
1064,-284.16893864813346,8
1065,-1777.381056911981,5
1066,-1560.881056911981,5
