episode,reward,rail length
1068,-377.76032900059295,4
1069,-118.42107717301701,9
1070,-376.76032900059295,4
1071,-225.31508458632646,7
1072,-372.26032900059295,4
1073,-217.31508458632646,7
1074,-472.8226537463707,2
1075,-331.84526422799524,5
1076,-328.84526422799524,5
1077,-180.04223466203337,8
1078,-389.26032900059295,4
1079,-123.42107717301701,9
1080,-374.76032900059295,4
1081,-376.76032900059295,4
1082,-380.76032900059295,4
1083,-371.26032900059295,4
1084,-377.26032900059295,4
1085,-174.54223466203337,8
1086,-109.92107717301701,9
1087,-369.26032900059295,4
1088,-15.460111634422447,11
1089,-374.76032900059295,4
1090,-330.84526422799524,5
1091,-372.26032900059295,4
1092,-326.84526422799524,5
1093,-373.26032900059295,4
1094,-326.84526422799524,5
1095,-375.76032900059295,4
1096,-66.03729410291623,10
1097,-378.26032900059295,4
1098,-268.6306403446053,6
1099,-260.6306403446053,6
1100,-367.76032900059295,4
1101,-384.76032900059295,4
1102,-334.84526422799524,5
1103,-395.76032900059295,4
1104,-372.26032900059295,4
1105,-370.26032900059295,4
1106,-382.26032900059295,4
1107,-62.037294102916235,10
1108,-372.26032900059295,4
1109,-231.31508458632646,7
1110,-275.6306403446053,6
1111,-274.1306403446053,6
1112,-379.26032900059295,4
1113,54.253312392089356,12
1114,-177.54223466203337,8
1115,-281.6306403446053,6
1116,-375.26032900059295,4
1117,-434.0815238949143,3
1118,-375.76032900059295,4
1119,-288.6306403446053,6
1120,-365.76032900059295,4
1121,59.253312392089356,12
1122,-376.76032900059295,4
1123,-334.34526422799524,5
1124,-232.81508458632646,7
1125,-375.76032900059295,4
1126,-377.76032900059295,4
1127,-427.0815238949143,3
1128,-439.5815238949143,3
1129,-331.84526422799524,5
1130,-383.26032900059295,4
1131,-230.81508458632646,7
1132,-277.1306403446053,6
1133,-428.0815238949143,3
1134,-339.84526422799524,5
1135,-368.76032900059295,4
1136,-382.26032900059295,4
1137,-229.31508458632646,7
1138,-427.0815238949143,3
1139,-331.84526422799524,5
1140,-425.0815238949143,3
1141,-225.31508458632646,7
1142,-381.26032900059295,4
1143,-382.26032900059295,4
1144,-3.9601116344224465,11
1145,-377.76032900059295,4
1146,-359.26032900059295,4
1147,-285.6306403446053,6
1148,-317.84526422799524,5
1149,-289.1306403446053,6
1150,-427.5815238949143,3
1151,-376.76032900059295,4
1152,-375.76032900059295,4
1153,-328.84526422799524,5
1154,-371.76032900059295,4
1155,-60.037294102916235,10
1156,-374.26032900059295,4
1157,-282.1306403446053,6
1158,-384.26032900059295,4
1159,-373.26032900059295,4
1160,-330.34526422799524,5
1161,-378.76032900059295,4
1162,-382.26032900059295,4
1163,-168.54223466203337,8
1164,-366.76032900059295,4
1165,-375.76032900059295,4
1166,-358.76032900059295,4
1167,-324.34526422799524,5
1168,-281.1306403446053,6
1169,-285.6306403446053,6
1170,-326.84526422799524,5
1171,-372.76032900059295,4
1172,-167.54223466203337,8
1173,103.55494350754088,13
1174,-368.76032900059295,4
1175,-378.26032900059295,4
1176,-187.54223466203337,8
1177,-307.84526422799524,5
1178,-376.76032900059295,4
1179,-71.53729410291623,10
1180,-273.6306403446053,6
1181,-234.31508458632646,7
1182,-224.81508458632646,7
1183,-119.92107717301701,9
1184,-384.76032900059295,4
1185,-226.31508458632646,7
1186,-375.76032900059295,4
1187,-360.26032900059295,4
1188,-380.26032900059295,4
1189,-238.31508458632646,7
1190,-380.26032900059295,4
1191,-371.26032900059295,4
1192,-378.76032900059295,4
1193,-370.76032900059295,4
1194,-384.26032900059295,4
1195,-379.76032900059295,4
1196,-368.26032900059295,4
1197,-181.54223466203337,8
1198,-382.26032900059295,4
1199,-169.54223466203337,8
1200,-470.8226537463707,2
1201,-383.76032900059295,4
1202,-370.26032900059295,4
1203,-380.76032900059295,4
1204,-384.26032900059295,4
1205,-370.76032900059295,4
1206,-377.76032900059295,4
1207,-274.1306403446053,6
1208,-387.76032900059295,4
1209,-322.84526422799524,5
1210,-378.76032900059295,4
1211,-267.1306403446053,6
1212,-333.84526422799524,5
1213,-385.76032900059295,4
1214,-328.84526422799524,5
1215,-248.31508458632646,7
1216,-379.76032900059295,4
1217,-379.76032900059295,4
1218,-329.34526422799524,5
1219,-165.54223466203337,8
1220,-284.6306403446053,6
1221,-192.54223466203337,8
1222,-231.81508458632646,7
1223,-340.34526422799524,5
1224,-176.04223466203337,8
1225,-381.76032900059295,4
1226,-335.84526422799524,5
1227,-281.6306403446053,6
1228,42.753312392089356,12
1229,-437.0815238949143,3
1230,-276.6306403446053,6
1231,-379.76032900059295,4
1232,-383.26032900059295,4
1233,-115.42107717301701,9
1234,-429.5815238949143,3
1235,-385.76032900059295,4
1236,-426.5815238949143,3
1237,0.5398883655775535,11
1238,-68.03729410291623,10
1239,-326.84526422799524,5
1240,-371.76032900059295,4
1241,-429.0815238949143,3
1242,-269.6306403446053,6
1243,-435.0815238949143,3
1244,-384.76032900059295,4
1245,-369.26032900059295,4
1246,-382.26032900059295,4
1247,-324.34526422799524,5
1248,-379.26032900059295,4
1249,-376.76032900059295,4
1250,-429.0815238949143,3
1251,-380.76032900059295,4
1252,-327.34526422799524,5
1253,-173.04223466203337,8
1254,-343.84526422799524,5
1255,-363.76032900059295,4
1256,-379.26032900059295,4
1257,-375.76032900059295,4
1258,-379.76032900059295,4
1259,-478.8226537463707,2
1260,-339.34526422799524,5
1261,-377.76032900059295,4
1262,-382.26032900059295,4
1263,-377.76032900059295,4
1264,-368.76032900059295,4
1265,-334.34526422799524,5
1266,-434.5815238949143,3
1267,-175.04223466203337,8
1268,-60.537294102916235,10
1269,-374.76032900059295,4
1270,25.753312392089356,12
1271,-375.76032900059295,4
1272,-388.76032900059295,4
1273,-233.31508458632646,7
1274,-338.84526422799524,5
1275,-379.26032900059295,4
1276,-334.84526422799524,5
1277,-379.76032900059295,4
1278,-374.76032900059295,4
1279,-220.81508458632646,7
1280,-383.76032900059295,4
1281,-381.76032900059295,4
1282,-371.76032900059295,4
1283,-169.54223466203337,8
1284,-376.26032900059295,4
1285,-371.76032900059295,4
1286,-121.92107717301701,9
1287,-374.76032900059295,4
1288,-315.34526422799524,5
1289,-364.76032900059295,4
1290,-370.76032900059295,4
1291,-330.84526422799524,5
1292,-320.84526422799524,5
1293,-384.76032900059295,4
1294,-366.26032900059295,4
1295,-378.76032900059295,4
1296,-49.037294102916235,10
1297,-370.26032900059295,4
1298,-373.76032900059295,4
1299,-330.84526422799524,5
1300,-279.6306403446053,6
1301,-335.84526422799524,5
1302,-369.76032900059295,4
1303,-273.6306403446053,6
1304,-372.76032900059295,4
1305,-374.76032900059295,4
1306,-374.76032900059295,4
1307,-435.5815238949143,3
1308,-434.5815238949143,3
1309,-227.81508458632646,7
1310,-85.53729410291623,10
1311,-284.6306403446053,6
1312,-232.31508458632646,7
1313,-230.31508458632646,7
1314,-334.84526422799524,5
1315,-375.26032900059295,4
1316,-424.0815238949143,3
1317,-388.26032900059295,4
1318,-379.76032900059295,4
1319,-63.037294102916235,10
1320,-379.76032900059295,4
1321,-433.0815238949143,3
1322,-326.34526422799524,5
1323,-374.76032900059295,4
1324,-376.26032900059295,4
1325,-378.76032900059295,4
1326,-284.6306403446053,6
1327,-98.42107717301701,9
1328,-379.26032900059295,4
1329,-170.54223466203337,8
1330,-382.26032900059295,4
1331,-372.26032900059295,4
1332,-371.76032900059295,4
1333,-363.26032900059295,4
1334,-182.04223466203337,8
1335,-361.26032900059295,4
1336,-265.1306403446053,6
1337,-131.421077173017,9
1338,-374.76032900059295,4
1339,-388.76032900059295,4
1340,-288.1306403446053,6
1341,-109.42107717301701,9
1342,-268.1306403446053,6
1343,-373.76032900059295,4
1344,-385.26032900059295,4
1345,-429.0815238949143,3
1346,-377.26032900059295,4
1347,-383.26032900059295,4
1348,-168.04223466203337,8
1349,-368.26032900059295,4
1350,-177.04223466203337,8
1351,-380.26032900059295,4
1352,-330.84526422799524,5
1353,-374.76032900059295,4
1354,-362.26032900059295,4
1355,-317.84526422799524,5
1356,-382.76032900059295,4
1357,-275.1306403446053,6
1358,-277.6306403446053,6
1359,-378.76032900059295,4
1360,-224.31508458632646,7
1361,-279.1306403446053,6
1362,-113.42107717301701,9
1363,-381.26032900059295,4
1364,-376.76032900059295,4
1365,-367.76032900059295,4
1366,-366.26032900059295,4
1367,-242.31508458632646,7
1368,-112.92107717301701,9
1369,-368.26032900059295,4
1370,-378.26032900059295,4
1371,-31.460111634422447,11
1372,-63.037294102916235,10
1373,-382.76032900059295,4
1374,-4.4601116344224465,11
1375,-364.26032900059295,4
1376,-246.31508458632646,7
1377,-280.6306403446053,6
1378,-178.54223466203337,8
1379,-327.34526422799524,5
1380,-373.26032900059295,4
1381,-343.84526422799524,5
1382,-210.81508458632646,7
1383,-325.34526422799524,5
1384,-123.92107717301701,9
1385,-289.1306403446053,6
1386,-436.0815238949143,3
1387,-368.26032900059295,4
1388,-335.84526422799524,5
1389,-370.26032900059295,4
1390,-76.53729410291623,10
1391,-171.54223466203337,8
1392,-376.76032900059295,4
1393,-375.76032900059295,4
1394,-378.76032900059295,4
1395,-108.92107717301701,9
1396,-375.76032900059295,4
1397,-277.1306403446053,6
1398,-376.26032900059295,4
1399,-276.6306403446053,6
1400,-161.54223466203337,8
1401,-245.31508458632646,7
1402,-436.0815238949143,3
1403,-274.6306403446053,6
1404,-228.31508458632646,7
1405,-523.5,1
1406,-236.81508458632646,7
1407,-239.81508458632646,7
1408,-324.84526422799524,5
1409,-430.5815238949143,3
1410,-276.1306403446053,6
1411,-382.26032900059295,4
1412,-385.76032900059295,4
1413,-284.6306403446053,6
1414,-231.31508458632646,7
1415,-426.0815238949143,3
1416,-379.26032900059295,4
1417,-285.6306403446053,6
1418,-379.76032900059295,4
1419,-434.0815238949143,3
1420,-379.26032900059295,4
1421,-514.5,1
1422,-434.5815238949143,3
1423,-381.76032900059295,4
1424,-108.42107717301701,9
1425,-180.54223466203337,8
1426,-372.76032900059295,4
1427,-288.6306403446053,6
1428,-377.26032900059295,4
1429,-380.26032900059295,4
1430,-340.84526422799524,5
1431,-63.037294102916235,10
1432,-376.26032900059295,4
1433,39.253312392089356,12
1434,-331.34526422799524,5
1435,-328.34526422799524,5
1436,-379.76032900059295,4
1437,-372.76032900059295,4
1438,-377.76032900059295,4
1439,-380.26032900059295,4
1440,-374.26032900059295,4
1441,-225.31508458632646,7
1442,-372.26032900059295,4
1443,-275.6306403446053,6
1444,-379.76032900059295,4
1445,-384.26032900059295,4
1446,-168.54223466203337,8
1447,-108.42107717301701,9
1448,-379.76032900059295,4
1449,-377.76032900059295,4
1450,-384.26032900059295,4
1451,-366.26032900059295,4
1452,-381.76032900059295,4
1453,-69.53729410291623,10
1454,-241.81508458632646,7
1455,-441.5815238949143,3
1456,-116.42107717301701,9
1457,-386.26032900059295,4
1458,-362.26032900059295,4
1459,-382.26032900059295,4
1460,-367.76032900059295,4
1461,-323.84526422799524,5
1462,-340.84526422799524,5
1463,-331.84526422799524,5
1464,-266.1306403446053,6
1465,-367.76032900059295,4
1466,-325.84526422799524,5
1467,-365.26032900059295,4
1468,-283.6306403446053,6
1469,-378.76032900059295,4
1470,-384.26032900059295,4
1471,-367.76032900059295,4
1472,-372.26032900059295,4
1473,-317.34526422799524,5
1474,-385.76032900059295,4
1475,-377.26032900059295,4
1476,-372.26032900059295,4
1477,-369.76032900059295,4
1478,110.55494350754088,13
1479,-442.0815238949143,3
1480,-374.76032900059295,4
1481,-286.1306403446053,6
1482,-378.26032900059295,4
1483,-367.26032900059295,4
1484,-382.26032900059295,4
1485,-171.04223466203337,8
1486,-383.26032900059295,4
1487,-274.6306403446053,6
1488,-375.26032900059295,4
1489,-378.26032900059295,4
1490,-373.26032900059295,4
1491,-434.5815238949143,3
1492,-268.1306403446053,6
1493,-376.76032900059295,4
1494,-336.84526422799524,5
1495,-379.26032900059295,4
1496,-378.26032900059295,4
1497,-157.54223466203337,8
1498,-385.26032900059295,4
1499,-331.34526422799524,5
1500,-175.54223466203337,8
1501,-267.6306403446053,6
1502,-370.26032900059295,4
1503,-384.76032900059295,4
1504,-382.26032900059295,4
1505,-423.5815238949143,3
1506,-372.76032900059295,4
1507,-385.26032900059295,4
1508,-294.1306403446053,6
1509,-380.26032900059295,4
1510,-383.26032900059295,4
1511,-332.34526422799524,5
1512,-374.26032900059295,4
1513,-377.26032900059295,4
1514,-378.26032900059295,4
1515,-174.54223466203337,8
1516,-380.26032900059295,4
1517,-209.31508458632646,7
1518,-375.26032900059295,4
1519,-379.76032900059295,4
1520,-374.76032900059295,4
1521,-331.84526422799524,5
1522,-386.76032900059295,4
1523,-317.34526422799524,5
1524,-80.03729410291623,10
1525,-377.26032900059295,4
1526,-383.76032900059295,4
1527,-323.34526422799524,5
1528,24.039888365577553,11
1529,-378.76032900059295,4
1530,-197.04223466203337,8
1531,-377.26032900059295,4
1532,-237.81508458632646,7
1533,-375.76032900059295,4
1534,-379.76032900059295,4
1535,-288.1306403446053,6
1536,-376.76032900059295,4
1537,-230.81508458632646,7
1538,-377.76032900059295,4
1539,-374.76032900059295,4
1540,-272.1306403446053,6
1541,-175.04223466203337,8
1542,-161.54223466203337,8
1543,-429.5815238949143,3
1544,-383.76032900059295,4
1545,-390.26032900059295,4
1546,-51.537294102916235,10
1547,-279.6306403446053,6
1548,-170.54223466203337,8
1549,-383.76032900059295,4
1550,-376.76032900059295,4
1551,-220.31508458632646,7
1552,-379.76032900059295,4
1553,-370.76032900059295,4
1554,-364.26032900059295,4
1555,-240.81508458632646,7
1556,-378.76032900059295,4
1557,-332.34526422799524,5
1558,-10.460111634422447,11
1559,-374.26032900059295,4
1560,-279.6306403446053,6
1561,-217.31508458632646,7
1562,-376.76032900059295,4
1563,-373.26032900059295,4
1564,-380.76032900059295,4
1565,-379.76032900059295,4
1566,-1.4601116344224465,11
1567,-338.84526422799524,5
1568,-382.76032900059295,4
1569,-367.76032900059295,4
1570,-271.6306403446053,6
1571,-378.76032900059295,4
1572,-159.54223466203337,8
1573,-171.04223466203337,8
1574,-117.42107717301701,9
1575,-431.5815238949143,3
1576,-323.84526422799524,5
1577,-134.421077173017,9
1578,-267.1306403446053,6
1579,-371.26032900059295,4
1580,-375.26032900059295,4
1581,-382.26032900059295,4
1582,-22.960111634422447,11
1583,-270.1306403446053,6
1584,-374.76032900059295,4
1585,-175.04223466203337,8
1586,-335.34526422799524,5
1587,-330.34526422799524,5
1588,-214.81508458632646,7
1589,-118.42107717301701,9
1590,-367.34526422799524,5
1591,-322.84526422799524,5
1592,-378.76032900059295,4
1593,-375.26032900059295,4
1594,-327.34526422799524,5
1595,-379.26032900059295,4
1596,-334.34526422799524,5
1597,-376.76032900059295,4
1598,-379.76032900059295,4
1599,-383.26032900059295,4
1600,-339.84526422799524,5
1601,-322.34526422799524,5
1602,-99.42107717301701,9
1603,-380.26032900059295,4
1604,-73.53729410291623,10
1605,-376.26032900059295,4
1606,-382.76032900059295,4
1607,-216.31508458632646,7
1608,-368.76032900059295,4
1609,-377.76032900059295,4
1610,-382.26032900059295,4
1611,-377.76032900059295,4
1612,-227.81508458632646,7
1613,-176.54223466203337,8
1614,-435.0815238949143,3
1615,-380.26032900059295,4
1616,-269.6306403446053,6
1617,-269.1306403446053,6
1618,-372.76032900059295,4
1619,-331.84526422799524,5
1620,-322.84526422799524,5
1621,-267.1306403446053,6
1622,-336.34526422799524,5
1623,-366.26032900059295,4
1624,-374.26032900059295,4
1625,-370.26032900059295,4
1626,-338.84526422799524,5
1627,-383.76032900059295,4
1628,-364.76032900059295,4
1629,-382.26032900059295,4
1630,-384.76032900059295,4
1631,-381.76032900059295,4
1632,-377.76032900059295,4
1633,-334.84526422799524,5
1634,-283.6306403446053,6
1635,-122.42107717301701,9
1636,-434.5815238949143,3
1637,-100.42107717301701,9
1638,-369.76032900059295,4
1639,-325.34526422799524,5
1640,-382.26032900059295,4
1641,-3.4601116344224465,11
1642,114.55494350754088,13
1643,-325.84526422799524,5
1644,-158.04223466203337,8
1645,-383.76032900059295,4
1646,-375.76032900059295,4
1647,-433.0815238949143,3
1648,-182.04223466203337,8
1649,-366.26032900059295,4
1650,-381.76032900059295,4
1651,-371.26032900059295,4
1652,-321.34526422799524,5
1653,-272.6306403446053,6
1654,-134.421077173017,9
1655,-376.26032900059295,4
1656,-386.26032900059295,4
1657,-373.76032900059295,4
1658,-378.26032900059295,4
1659,-334.34526422799524,5
1660,-175.04223466203337,8
1661,-333.34526422799524,5
1662,-374.26032900059295,4
1663,-328.84526422799524,5
1664,-379.26032900059295,4
1665,-421.0815238949143,3
1666,-368.76032900059295,4
1667,-331.34526422799524,5
1668,-102.42107717301701,9
1669,-375.26032900059295,4
1670,-385.76032900059295,4
1671,-334.84526422799524,5
1672,-215.81508458632646,7
1673,-216.81508458632646,7
1674,-372.76032900059295,4
1675,-272.1306403446053,6
1676,-263.6306403446053,6
1677,-376.76032900059295,4
1678,-379.26032900059295,4
1679,-337.34526422799524,5
1680,-279.1306403446053,6
1681,-375.76032900059295,4
1682,-377.26032900059295,4
1683,43.253312392089356,12
1684,-383.76032900059295,4
1685,-241.31508458632646,7
1686,-377.76032900059295,4
1687,-369.76032900059295,4
1688,-383.76032900059295,4
1689,-384.76032900059295,4
1690,-369.76032900059295,4
1691,-347.34526422799524,5
1692,-379.76032900059295,4
1693,-381.76032900059295,4
1694,-363.76032900059295,4
1695,-283.6306403446053,6
1696,-371.76032900059295,4
1697,-380.26032900059295,4
1698,-265.1306403446053,6
1699,-376.26032900059295,4
1700,-372.76032900059295,4
1701,-379.26032900059295,4
1702,-368.26032900059295,4
1703,-374.76032900059295,4
1704,-378.26032900059295,4
1705,-373.76032900059295,4
1706,-176.54223466203337,8
1707,-110.92107717301701,9
1708,-234.31508458632646,7
1709,-382.26032900059295,4
1710,-427.5815238949143,3
1711,-378.26032900059295,4
1712,-378.76032900059295,4
1713,-369.76032900059295,4
1714,-372.26032900059295,4
1715,-326.84526422799524,5
1716,-381.26032900059295,4
1717,-380.26032900059295,4
1718,-157.04223466203337,8
1719,-329.34526422799524,5
1720,-429.0815238949143,3
1721,-70.03729410291623,10
1722,-235.31508458632646,7
1723,8.039888365577553,11
1724,-385.26032900059295,4
1725,-377.76032900059295,4
1726,-415.0815238949143,3
1727,-216.31508458632646,7
1728,-375.76032900059295,4
1729,-175.04223466203337,8
1730,-166.04223466203337,8
1731,-283.1306403446053,6
1732,-379.76032900059295,4
1733,-120.92107717301701,9
1734,-380.26032900059295,4
1735,-229.81508458632646,7
1736,-432.0815238949143,3
1737,-164.54223466203337,8
1738,-227.81508458632646,7
1739,-378.26032900059295,4
1740,-226.81508458632646,7
1741,-347.84526422799524,5
1742,-7.4601116344224465,11
1743,-266.6306403446053,6
1744,-285.1306403446053,6
1745,-379.26032900059295,4
1746,95.05494350754088,13
1747,-386.76032900059295,4
1748,-1.9601116344224465,11
1749,-186.04223466203337,8
1750,-370.26032900059295,4
1751,-325.84526422799524,5
1752,-373.26032900059295,4
1753,-382.76032900059295,4
1754,-376.76032900059295,4
1755,-387.76032900059295,4
1756,-381.26032900059295,4
1757,-119.92107717301701,9
1758,-328.34526422799524,5
1759,-61.537294102916235,10
1760,-385.76032900059295,4
1761,-286.1306403446053,6
1762,-229.31508458632646,7
1763,-374.76032900059295,4
1764,-377.26032900059295,4
1765,-376.26032900059295,4
1766,-180.54223466203337,8
1767,-341.84526422799524,5
1768,-69.53729410291623,10
1769,-383.26032900059295,4
1770,-397.26032900059295,4
1771,-156.04223466203337,8
1772,-372.76032900059295,4
1773,-276.6306403446053,6
1774,-383.26032900059295,4
1775,-16.460111634422447,11
1776,-381.76032900059295,4
1777,-372.76032900059295,4
1778,-41.037294102916235,10
1779,-332.84526422799524,5
1780,-375.76032900059295,4
1781,-372.76032900059295,4
1782,-171.54223466203337,8
1783,-439.5815238949143,3
1784,-369.76032900059295,4
1785,-384.26032900059295,4
1786,-323.34526422799524,5
1787,-432.5815238949143,3
1788,-439.5815238949143,3
1789,-376.26032900059295,4
1790,-365.26032900059295,4
1791,-381.76032900059295,4
1792,-336.84526422799524,5
1793,-373.26032900059295,4
1794,-375.76032900059295,4
1795,-381.76032900059295,4
1796,-380.26032900059295,4
1797,-379.26032900059295,4
1798,-119.92107717301701,9
1799,-318.84526422799524,5
1800,-375.26032900059295,4
1801,-337.34526422799524,5
1802,-185.54223466203337,8
1803,-366.76032900059295,4
1804,-329.84526422799524,5
1805,-380.26032900059295,4
1806,-388.76032900059295,4
1807,-378.26032900059295,4
1808,-368.26032900059295,4
1809,-383.76032900059295,4
1810,-380.76032900059295,4
1811,3.5398883655775535,11
1812,-333.34526422799524,5
1813,-377.26032900059295,4
1814,-114.92107717301701,9
1815,-270.6306403446053,6
1816,-165.04223466203337,8
1817,-384.76032900059295,4
1818,-347.84526422799524,5
1819,-334.84526422799524,5
1820,-372.76032900059295,4
1821,-381.26032900059295,4
1822,-379.76032900059295,4
1823,-338.84526422799524,5
1824,-234.81508458632646,7
1825,-386.76032900059295,4
1826,-376.76032900059295,4
1827,-377.26032900059295,4
1828,-162.04223466203337,8
1829,-380.76032900059295,4
1830,-387.26032900059295,4
1831,-225.81508458632646,7
1832,-388.26032900059295,4
1833,-371.76032900059295,4
1834,-379.76032900059295,4
1835,-379.76032900059295,4
1836,-373.26032900059295,4
1837,-120.42107717301701,9
1838,-328.34526422799524,5
1839,-227.81508458632646,7
1840,-373.76032900059295,4
1841,-426.0815238949143,3
1842,-363.34526422799524,5
1843,-85.53729410291623,10
1844,-323.84526422799524,5
1845,-386.26032900059295,4
1846,-320.34526422799524,5
1847,-221.31508458632646,7
1848,-376.26032900059295,4
1849,-217.31508458632646,7
1850,-369.26032900059295,4
1851,-166.54223466203337,8
1852,-428.5815238949143,3
1853,-376.76032900059295,4
1854,-71.03729410291623,10
1855,-226.81508458632646,7
1856,-362.26032900059295,4
1857,-345.34526422799524,5
1858,-335.34526422799524,5
1859,-210.81508458632646,7
1860,-428.0815238949143,3
1861,-380.26032900059295,4
1862,-343.84526422799524,5
1863,-331.34526422799524,5
1864,-374.26032900059295,4
1865,-277.1306403446053,6
1866,-336.34526422799524,5
1867,-430.5815238949143,3
1868,-377.76032900059295,4
1869,-271.6306403446053,6
1870,-165.04223466203337,8
1871,-434.0815238949143,3
1872,-178.04223466203337,8
1873,-230.81508458632646,7
1874,-274.6306403446053,6
1875,-230.81508458632646,7
1876,-374.76032900059295,4
1877,-286.1306403446053,6
1878,-372.76032900059295,4
1879,-323.34526422799524,5
1880,-224.81508458632646,7
1881,-104.42107717301701,9
1882,49.253312392089356,12
1883,-224.81508458632646,7
1884,-130.421077173017,9
1885,-379.26032900059295,4
1886,-275.1306403446053,6
1887,-123.42107717301701,9
1888,-375.26032900059295,4
1889,-382.26032900059295,4
1890,-334.34526422799524,5
1891,-274.6306403446053,6
1892,-383.26032900059295,4
1893,-361.26032900059295,4
1894,-380.76032900059295,4
1895,-229.31508458632646,7
1896,-379.76032900059295,4
1897,-384.76032900059295,4
1898,-372.76032900059295,4
1899,-376.26032900059295,4
1900,-343.34526422799524,5
1901,-173.54223466203337,8
1902,-380.76032900059295,4
1903,-371.76032900059295,4
1904,-385.76032900059295,4
1905,-6.9601116344224465,11
1906,1.5398883655775535,11
1907,-378.26032900059295,4
1908,-237.31508458632646,7
1909,-369.76032900059295,4
1910,-375.76032900059295,4
1911,-366.76032900059295,4
1912,-177.04223466203337,8
1913,-286.1306403446053,6
1914,-392.26032900059295,4
1915,-220.31508458632646,7
1916,-379.26032900059295,4
1917,-103.92107717301701,9
1918,-280.6306403446053,6
1919,-226.81508458632646,7
1920,-378.76032900059295,4
1921,-275.1306403446053,6
1922,-365.26032900059295,4
1923,-281.1306403446053,6
1924,-318.84526422799524,5
1925,-369.26032900059295,4
1926,-382.76032900059295,4
1927,-368.76032900059295,4
1928,-372.26032900059295,4
1929,-318.34526422799524,5
1930,-343.84526422799524,5
1931,-376.76032900059295,4
1932,-378.76032900059295,4
1933,-381.76032900059295,4
1934,-213.81508458632646,7
1935,-289.6306403446053,6
1936,-378.26032900059295,4
1937,-328.84526422799524,5
1938,-368.76032900059295,4
1939,-321.84526422799524,5
1940,-281.1306403446053,6
1941,-375.76032900059295,4
1942,-331.34526422799524,5
1943,-117.92107717301701,9
1944,-367.26032900059295,4
1945,-226.31508458632646,7
1946,-373.76032900059295,4
1947,-375.26032900059295,4
1948,-214.31508458632646,7
1949,-104.42107717301701,9
1950,-380.76032900059295,4
1951,-380.26032900059295,4
1952,-388.26032900059295,4
1953,-376.26032900059295,4
1954,-379.76032900059295,4
1955,-381.26032900059295,4
1956,-428.0815238949143,3
1957,-385.76032900059295,4
1958,-378.76032900059295,4
1959,-371.26032900059295,4
1960,-318.34526422799524,5
1961,-386.26032900059295,4
1962,-271.1306403446053,6
1963,-222.81508458632646,7
1964,-389.76032900059295,4
1965,-374.26032900059295,4
1966,-368.26032900059295,4
1967,-177.54223466203337,8
1968,-376.26032900059295,4
1969,-319.84526422799524,5
1970,-341.84526422799524,5
1971,-341.34526422799524,5
1972,-430.0815238949143,3
1973,-242.31508458632646,7
1974,-382.76032900059295,4
1975,-336.34526422799524,5
1976,-271.6306403446053,6
1977,-423.0815238949143,3
1978,-226.31508458632646,7
1979,-228.81508458632646,7
1980,-266.1306403446053,6
1981,-370.26032900059295,4
1982,-277.1306403446053,6
1983,-381.76032900059295,4
1984,-370.26032900059295,4
1985,-382.26032900059295,4
1986,-367.26032900059295,4
1987,-381.26032900059295,4
1988,-275.6306403446053,6
1989,-164.04223466203337,8
1990,-387.76032900059295,4
1991,-379.76032900059295,4
1992,-387.76032900059295,4
1993,-376.26032900059295,4
1994,-363.76032900059295,4
1995,-379.76032900059295,4
1996,-376.76032900059295,4
1997,-334.34526422799524,5
1998,-423.0815238949143,3
1999,-271.6306403446053,6
