episode,reward,rail length,game win
954,2347.3310613518665,8,False
955,1257.9774386215788,6,False
956,1987.3310613518665,8,False
957,572.9774386215788,6,False
958,997.9774386215787,6,False
959,242.11894308801902,5,False
960,1282.9774386215788,6,False
961,3565.3508235883346,10,False
962,3069.815691307932,9,False
963,867.9774386215787,6,False
964,-283.5413160023719,4,False
965,2174.815691307932,9,False
966,227.11894308801902,5,False
967,1187.9774386215788,6,False
968,1313.239661654694,7,False
969,-693.5413160023719,4,False
970,-358.5413160023719,4,False
971,1227.9774386215788,6,False
972,1022.9774386215788,6,False
973,1142.9774386215788,6,False
974,1708.2396616546941,7,False
975,1097.9774386215788,6,False
976,1012.9774386215787,6,False
977,1692.3310613518665,8,False
978,-683.5413160023719,4,False
979,1278.2396616546941,7,False
980,-1687.8260955796572,3,False
981,1052.9774386215786,6,False
982,1017.9774386215788,6,False
983,2160.350823588335,10,False
984,1648.239661654694,7,False
985,1392.9774386215786,6,False
986,3255.350823588335,10,False
987,1587.3310613518665,8,False
988,13362.5,11,True
989,2475.350823588335,10,False
990,1338.2396616546941,7,False
991,487.118943088019,5,False
992,1922.3310613518665,8,False
993,1463.239661654694,7,False
994,2480.350823588335,10,False
995,1302.9774386215788,6,False
996,2612.331061351866,8,False
997,1307.9774386215786,6,False
998,1192.9774386215786,6,False
999,2677.3310613518665,8,False
1000,2539.815691307932,9,False
1001,1052.9774386215786,6,False
1002,1423.239661654694,7,False
1003,-518.5413160023719,4,False
1004,1932.3310613518665,8,False
1005,1162.9774386215788,6,False
1006,1927.3310613518665,8,False
1007,2157.3310613518665,8,False
1008,1587.3310613518665,8,False
1009,-748.5413160023719,4,False
1010,1563.239661654694,7,False
1011,1302.9774386215788,6,False
1012,1262.9774386215786,6,False
1013,1052.9774386215786,6,False
1014,1042.9774386215786,6,False
1015,917.9774386215788,6,False
1016,1157.9774386215786,6,False
1017,777.9774386215788,6,False
1018,1367.9774386215786,6,False
1019,1107.9774386215788,6,False
1020,1382.9774386215786,6,False
1021,1458.239661654694,7,False
1022,432.118943088019,5,False
1023,757.9774386215788,6,False
1024,1498.2396616546941,7,False
1025,1974.815691307932,9,False
1026,187.11894308801902,5,False
1027,777.9774386215788,6,False
1028,1017.9774386215787,6,False
1029,1352.9774386215788,6,False
1030,1342.9774386215786,6,False
1031,892.9774386215787,6,False
1032,1722.3310613518665,8,False
1033,1597.3310613518665,8,False
1034,1212.9774386215786,6,False
1035,2424.815691307932,9,False
1036,2008.239661654694,7,False
1037,1862.3310613518665,8,False
1038,167.11894308801902,5,False
1039,1357.9774386215788,6,False
1040,1357.9774386215786,6,False
1041,1943.239661654694,7,False
1042,3394.815691307932,9,False
1043,1398.2396616546941,7,False
1044,2632.3310613518665,8,False
1045,1752.3310613518665,8,False
1046,807.9774386215788,6,False
1047,1739.815691307932,9,False
1048,1412.9774386215786,6,False
1049,4013.65955346231,11,False
1050,1102.9774386215788,6,False
1051,1157.9774386215788,6,False
1052,1793.239661654694,7,False
1053,13337.5,11,True
1054,1182.9774386215788,6,False
1055,2033.239661654694,7,False
1056,1007.9774386215788,6,False
1057,1262.9774386215788,6,False
1058,1002.9774386215788,6,False
1059,2288.239661654694,7,False
1060,1977.3310613518665,8,False
1061,1062.9774386215788,6,False
1062,1273.2396616546941,7,False
1063,2819.815691307932,9,False
1064,1393.2396616546941,7,False
1065,3219.815691307932,9,False
1066,1332.9774386215786,6,False
1067,1387.9774386215788,6,False
1068,2507.3310613518665,8,False
1069,1147.9774386215788,6,False
1070,857.9774386215787,6,False
1071,2132.3310613518665,8,False
1072,2013.239661654694,7,False
1073,2127.3310613518665,8,False
1074,1272.9774386215786,6,False
1075,-733.5413160023719,4,False
1076,1297.9774386215786,6,False
1077,1817.3310613518665,8,False
1078,867.9774386215788,6,False
1079,1242.9774386215786,6,False
1080,1172.9774386215788,6,False
1081,1543.2396616546941,7,False
1082,1112.9774386215788,6,False
1083,1302.9774386215788,6,False
1084,1257.9774386215788,6,False
1085,822.9774386215788,6,False
1086,1152.9774386215788,6,False
1087,1022.9774386215788,6,False
1088,1512.9774386215788,6,False
1089,3194.815691307932,9,False
1090,1983.239661654694,7,False
1091,2257.3310613518665,8,False
1092,1397.9774386215788,6,False
1093,2512.3310613518665,8,False
1094,1693.2396616546941,7,False
1095,1278.239661654694,7,False
1096,1497.3310613518665,8,False
1097,3099.815691307932,9,False
1098,1782.3310613518665,8,False
1099,2774.815691307932,9,False
1100,2557.3310613518665,8,False
1101,2284.815691307932,9,False
1102,1177.9774386215786,6,False
1103,2365.350823588335,10,False
1104,1373.2396616546941,7,False
1105,2117.3310613518665,8,False
1106,1537.9774386215788,6,False
1107,1503.239661654694,7,False
1108,1067.9774386215788,6,False
1109,1417.9774386215786,6,False
1110,1617.3310613518665,8,False
1111,207.11894308801902,5,False
1112,1032.9774386215788,6,False
1113,2122.331061351866,8,False
1114,967.9774386215788,6,False
1115,1292.9774386215788,6,False
1116,492.118943088019,5,False
1117,1282.9774386215786,6,False
1118,1999.815691307932,9,False
1119,1428.2396616546941,7,False
1120,1938.239661654694,7,False
1121,1478.2396616546941,7,False
1122,1227.9774386215788,6,False
1123,1687.3310613518665,8,False
1124,1678.239661654694,7,False
1125,1163.2396616546941,7,False
1126,1747.9774386215786,6,False
1127,1362.9774386215786,6,False
1128,1457.9774386215788,6,False
1129,1797.3310613518665,8,False
1130,1798.239661654694,7,False
1131,1132.9774386215788,6,False
1132,1138.2396616546941,7,False
1133,1747.3310613518665,8,False
1134,1553.239661654694,7,False
1135,2667.331061351866,8,False
1136,1222.9774386215786,6,False
1137,1613.239661654694,7,False
1138,1493.2396616546941,7,False
1139,1297.9774386215786,6,False
1140,1127.9774386215788,6,False
1141,1412.9774386215786,6,False
1142,1157.9774386215788,6,False
1143,1823.239661654694,7,False
1144,452.118943088019,5,False
1145,1308.2396616546941,7,False
1146,1087.9774386215786,6,False
1147,1322.9774386215786,6,False
1148,1257.9774386215788,6,False
1149,1342.9774386215786,6,False
1150,1232.9774386215786,6,False
1151,1107.9774386215788,6,False
1152,1272.9774386215786,6,False
1153,952.9774386215788,6,False
1154,2392.3310613518665,8,False
1155,1062.9774386215786,6,False
1156,3369.815691307932,9,False
1157,1953.239661654694,7,False
1158,1627.3310613518665,8,False
1159,1577.3310613518665,8,False
1160,772.9774386215788,6,False
1161,1137.9774386215786,6,False
1162,1448.239661654694,7,False
1163,1902.3310613518665,8,False
1164,1012.9774386215788,6,False
1165,2157.3310613518665,8,False
1166,797.9774386215788,6,False
1167,362.118943088019,5,False
1168,1042.9774386215786,6,False
1169,1563.239661654694,7,False
1170,1552.3310613518665,8,False
1171,1628.2396616546941,7,False
1172,1137.9774386215788,6,False
1173,1343.2396616546941,7,False
1174,2439.815691307932,9,False
1175,1262.9774386215788,6,False
1176,1882.3310613518665,8,False
1177,3650.3508235883346,10,False
1178,1503.2396616546941,7,False
1179,3184.815691307932,9,False
1180,1107.9774386215788,6,False
1181,1262.9774386215786,6,False
1182,-47.88105691198098,5,False
1183,1117.9774386215788,6,False
1184,887.9774386215788,6,False
1185,1487.9774386215788,6,False
1186,1187.9774386215786,6,False
1187,1957.3310613518665,8,False
1188,2325.350823588335,10,False
1189,2322.331061351866,8,False
1190,1127.9774386215788,6,False
1191,1668.2396616546941,7,False
1192,1557.9774386215788,6,False
1193,942.9774386215787,6,False
1194,-187.88105691198098,5,False
1195,1132.9774386215786,6,False
1196,1852.3310613518665,8,False
1197,1518.2396616546941,7,False
1198,1247.9774386215788,6,False
1199,1027.9774386215788,6,False
1200,1147.9774386215788,6,False
1201,1062.9774386215788,6,False
1202,1463.239661654694,7,False
1203,1237.9774386215786,6,False
1204,1092.9774386215788,6,False
1205,1802.3310613518665,8,False
1206,1362.9774386215788,6,False
1207,2287.3310613518665,8,False
1208,637.118943088019,5,False
1209,1587.9774386215788,6,False
1210,882.9774386215788,6,False
1211,1377.9774386215786,6,False
1212,1237.9774386215786,6,False
1213,1092.9774386215788,6,False
1214,792.9774386215788,6,False
1215,-483.5413160023719,4,False
1216,1647.9774386215786,6,False
1217,1352.9774386215786,6,False
1218,1703.2396616546941,7,False
1219,1342.9774386215788,6,False
1220,1387.9774386215788,6,False
1221,987.9774386215788,6,False
1222,882.9774386215788,6,False
1223,2662.3310613518665,8,False
1224,1022.9774386215788,6,False
1225,1152.9774386215788,6,False
1226,2457.3310613518665,8,False
1227,1232.9774386215788,6,False
1228,2072.3310613518665,8,False
1229,327.118943088019,5,False
1230,1122.9774386215788,6,False
1231,1692.9774386215788,6,False
1232,1612.9774386215788,6,False
1233,852.9774386215788,6,False
1234,1592.9774386215788,6,False
1235,1663.239661654694,7,False
1236,912.9774386215788,6,False
1237,1207.9774386215788,6,False
1238,1462.9774386215788,6,False
1239,1092.9774386215786,6,False
1240,1117.9774386215786,6,False
1241,1722.3310613518665,8,False
1242,1792.3310613518665,8,False
1243,1062.9774386215788,6,False
1244,1773.239661654694,7,False
1245,1347.9774386215786,6,False
1246,1082.9774386215786,6,False
1247,1157.9774386215786,6,False
1248,1142.9774386215786,6,False
1249,1458.239661654694,7,False
1250,1177.9774386215788,6,False
1251,1232.9774386215788,6,False
1252,1422.9774386215786,6,False
1253,1182.9774386215788,6,False
1254,1563.239661654694,7,False
1255,2724.815691307932,9,False
1256,1553.239661654694,7,False
1257,1547.9774386215786,6,False
1258,1067.9774386215788,6,False
1259,1432.9774386215788,6,False
1260,167.11894308801902,5,False
1261,1097.9774386215786,6,False
1262,1262.9774386215786,6,False
1263,1212.9774386215786,6,False
1264,1157.9774386215788,6,False
1265,1242.9774386215788,6,False
1266,2134.815691307932,9,False
1267,1357.9774386215788,6,False
1268,1132.9774386215788,6,False
1269,882.9774386215788,6,False
1270,3324.815691307932,9,False
1271,1553.2396616546941,7,False
1272,2042.3310613518665,8,False
1273,1373.239661654694,7,False
1274,1442.9774386215786,6,False
1275,1312.9774386215788,6,False
1276,2207.3310613518665,8,False
1277,2397.3310613518665,8,False
1278,1377.9774386215788,6,False
1279,882.9774386215788,6,False
1280,3059.815691307932,9,False
1281,1262.9774386215786,6,False
1282,1197.9774386215788,6,False
1283,832.9774386215788,6,False
1284,1113.2396616546941,7,False
1285,637.9774386215788,6,False
1286,1117.9774386215788,6,False
1287,1507.9774386215786,6,False
1288,1202.9774386215786,6,False
1289,1367.9774386215786,6,False
1290,2407.3310613518665,8,False
1291,1327.9774386215786,6,False
1292,1207.9774386215786,6,False
1293,1152.9774386215788,6,False
1294,1497.9774386215788,6,False
1295,1268.2396616546941,7,False
1296,2022.3310613518665,8,False
1297,1468.2396616546941,7,False
1298,1498.239661654694,7,False
1299,2762.331061351866,8,False
1300,1307.9774386215788,6,False
1301,1372.9774386215788,6,False
1302,1397.9774386215788,6,False
1303,2352.3310613518665,8,False
1304,1497.9774386215788,6,False
1305,1497.9774386215788,6,False
1306,1322.9774386215786,6,False
1307,1382.9774386215786,6,False
1308,837.9774386215788,6,False
1309,1442.9774386215788,6,False
1310,2172.3310613518665,8,False
1311,1432.9774386215788,6,False
1312,1397.9774386215786,6,False
1313,2567.3310613518665,8,False
1314,1472.9774386215788,6,False
1315,1422.9774386215786,6,False
1316,2118.239661654694,7,False
1317,1062.9774386215788,6,False
1318,1182.9774386215788,6,False
1319,1312.9774386215788,6,False
1320,1337.9774386215786,6,False
1321,1047.9774386215786,6,False
1322,1277.9774386215788,6,False
1323,1342.9774386215788,6,False
1324,1157.9774386215788,6,False
1325,1397.9774386215788,6,False
1326,872.9774386215788,6,False
1327,1217.9774386215788,6,False
1328,1517.9774386215786,6,False
1329,1407.9774386215788,6,False
1330,1142.9774386215788,6,False
1331,732.9774386215788,6,False
1332,1192.9774386215786,6,False
1333,1748.2396616546941,7,False
1334,2757.331061351866,8,False
1335,1447.9774386215786,6,False
1336,1337.9774386215788,6,False
1337,452.118943088019,5,False
1338,1418.239661654694,7,False
1339,1947.3310613518665,8,False
1340,987.9774386215787,6,False
1341,1277.9774386215786,6,False
1342,1638.2396616546941,7,False
1343,1612.3310613518665,8,False
1344,1177.9774386215788,6,False
1345,1442.9774386215788,6,False
1346,1217.9774386215788,6,False
1347,1533.2396616546941,7,False
1348,1473.239661654694,7,False
1349,1287.9774386215788,6,False
1350,1392.9774386215788,6,False
1351,1472.9774386215786,6,False
1352,1653.2396616546941,7,False
1353,1087.9774386215788,6,False
1354,2197.3310613518665,8,False
1355,2202.331061351866,8,False
1356,1502.9774386215788,6,False
1357,1587.9774386215786,6,False
1358,1082.9774386215788,6,False
1359,1107.9774386215788,6,False
1360,1412.9774386215788,6,False
1361,1312.9774386215788,6,False
1362,1207.9774386215786,6,False
1363,1117.9774386215786,6,False
1364,1427.9774386215788,6,False
1365,2272.3310613518665,8,False
1366,1367.9774386215788,6,False
1367,1447.9774386215788,6,False
1368,1952.3310613518665,8,False
1369,1062.9774386215788,6,False
1370,1492.9774386215788,6,False
1371,1653.2396616546941,7,False
1372,1287.9774386215788,6,False
1373,1392.9774386215788,6,False
1374,2467.3310613518665,8,False
1375,1407.9774386215788,6,False
1376,1087.9774386215788,6,False
1377,1377.9774386215788,6,False
1378,712.118943088019,5,False
1379,1392.9774386215786,6,False
1380,3214.815691307932,9,False
1381,1347.9774386215788,6,False
1382,1502.9774386215788,6,False
1383,1722.3310613518665,8,False
1384,1352.9774386215788,6,False
1385,1832.3310613518665,8,False
1386,1377.9774386215788,6,False
1387,1622.9774386215788,6,False
1388,1628.2396616546941,7,False
1389,1157.9774386215788,6,False
1390,1622.9774386215786,6,False
1391,747.9774386215788,6,False
1392,1788.2396616546941,7,False
1393,1207.9774386215786,6,False
1394,1388.2396616546941,7,False
1395,1167.9774386215788,6,False
1396,1352.9774386215786,6,False
1397,557.118943088019,5,False
1398,1247.9774386215788,6,False
1399,2577.3310613518665,8,False
1400,1608.239661654694,7,False
1401,1477.9774386215788,6,False
1402,1322.9774386215788,6,False
1403,1332.9774386215788,6,False
1404,1522.9774386215788,6,False
1405,1818.239661654694,7,False
1406,2427.3310613518665,8,False
1407,1117.9774386215788,6,False
1408,1172.9774386215786,6,False
1409,987.9774386215788,6,False
1410,1442.9774386215786,6,False
1411,2212.3310613518665,8,False
1412,-228.5413160023719,4,False
1413,762.9774386215788,6,False
1414,2.118943088019023,5,False
1415,342.118943088019,5,False
1416,1502.9774386215786,6,False
1417,1857.3310613518665,8,False
1418,1132.9774386215786,6,False
1419,1167.9774386215788,6,False
1420,1333.2396616546941,7,False
1421,1197.9774386215788,6,False
1422,1607.9774386215788,6,False
1423,1743.239661654694,7,False
1424,1357.9774386215788,6,False
1425,1492.9774386215786,6,False
1426,922.9774386215788,6,False
1427,1422.9774386215788,6,False
1428,1502.9774386215788,6,False
1429,872.118943088019,5,False
1430,1152.9774386215788,6,False
1431,1493.2396616546941,7,False
1432,1928.2396616546941,7,False
1433,867.118943088019,5,False
1434,1292.9774386215786,6,False
1435,1522.9774386215786,6,False
1436,2288.239661654694,7,False
1437,827.9774386215787,6,False
1438,1802.9774386215786,6,False
1439,1732.9774386215788,6,False
1440,1512.9774386215788,6,False
1441,1797.9774386215788,6,False
1442,1542.9774386215788,6,False
1443,1292.9774386215788,6,False
1444,1307.9774386215786,6,False
1445,1407.9774386215788,6,False
1446,1472.9774386215788,6,False
1447,1407.9774386215788,6,False
1448,1407.9774386215786,6,False
1449,1397.9774386215788,6,False
1450,1987.3310613518665,8,False
1451,1177.9774386215786,6,False
1452,823.2396616546941,7,False
1453,1557.9774386215786,6,False
1454,1232.9774386215788,6,False
1455,1147.9774386215788,6,False
1456,1937.3310613518665,8,False
1457,1347.9774386215788,6,False
1458,1422.9774386215788,6,False
1459,1112.9774386215788,6,False
1460,1277.9774386215788,6,False
1461,1537.9774386215786,6,False
1462,1177.9774386215786,6,False
1463,3540.3508235883346,10,False
1464,1017.9774386215788,6,False
1465,1297.9774386215788,6,False
1466,1437.9774386215788,6,False
1467,1102.9774386215788,6,False
1468,962.9774386215788,6,False
1469,1137.9774386215788,6,False
1470,2682.3310613518665,8,False
1471,1773.2396616546941,7,False
1472,1332.9774386215786,6,False
1473,1447.9774386215788,6,False
1474,1397.9774386215788,6,False
1475,1817.9774386215786,6,False
1476,1637.9774386215786,6,False
1477,1107.9774386215788,6,False
1478,1207.9774386215788,6,False
1479,1052.9774386215786,6,False
1480,2298.239661654694,7,False
1481,1152.9774386215786,6,False
1482,1177.9774386215788,6,False
1483,1512.9774386215788,6,False
1484,1312.9774386215788,6,False
1485,1553.2396616546941,7,False
1486,1463.2396616546941,7,False
1487,2432.3310613518665,8,False
1488,2867.331061351866,8,False
1489,1447.9774386215786,6,False
1490,2837.3310613518665,8,False
1491,1557.9774386215786,6,False
1492,1132.9774386215788,6,False
1493,1452.9774386215788,6,False
1494,1542.9774386215788,6,False
1495,1472.9774386215786,6,False
1496,1407.9774386215788,6,False
1497,1317.9774386215788,6,False
1498,367.118943088019,5,False
1499,1462.9774386215788,6,False
1500,1067.9774386215786,6,False
1501,3254.815691307932,9,False
1502,102.11894308801902,5,False
1503,1523.2396616546941,7,False
1504,692.9774386215788,6,False
1505,1392.9774386215788,6,False
1506,2949.815691307932,9,False
1507,1482.9774386215788,6,False
1508,1272.9774386215786,6,False
1509,1102.9774386215788,6,False
1510,1407.9774386215788,6,False
1511,1347.9774386215788,6,False
1512,1172.9774386215788,6,False
1513,2402.3310613518665,8,False
1514,1197.9774386215788,6,False
1515,807.9774386215788,6,False
1516,1462.9774386215788,6,False
1517,1317.9774386215788,6,False
1518,1543.2396616546941,7,False
1519,592.118943088019,5,False
1520,2352.3310613518665,8,False
1521,1557.9774386215786,6,False
1522,1687.9774386215788,6,False
1523,1412.9774386215788,6,False
1524,1317.9774386215788,6,False
1525,2302.3310613518665,8,False
1526,-433.5413160023719,4,False
1527,2492.3310613518665,8,False
1528,1517.9774386215786,6,False
1529,1848.239661654694,7,False
1530,1427.9774386215788,6,False
1531,2437.3310613518665,8,False
1532,507.118943088019,5,False
1533,1843.239661654694,7,False
1534,2412.3310613518665,8,False
1535,1493.2396616546941,7,False
1536,1897.3310613518665,8,False
1537,437.118943088019,5,False
1538,1152.9774386215788,6,False
1539,1132.9774386215788,6,False
1540,1222.9774386215788,6,False
1541,1763.2396616546941,7,False
1542,1357.9774386215788,6,False
1543,3079.815691307932,9,False
1544,1422.9774386215788,6,False
1545,2752.331061351866,8,False
1546,1602.9774386215786,6,False
1547,3830.3508235883346,10,False
1548,1492.9774386215788,6,False
1549,927.9774386215788,6,False
1550,1457.9774386215788,6,False
1551,1673.2396616546941,7,False
1552,1307.9774386215786,6,False
1553,1317.9774386215788,6,False
1554,3419.815691307932,9,False
1555,1347.9774386215786,6,False
1556,982.9774386215787,6,False
1557,2497.3310613518665,8,False
1558,2252.3310613518665,8,False
1559,1267.9774386215788,6,False
1560,1657.9774386215786,6,False
1561,1237.9774386215786,6,False
1562,1442.9774386215788,6,False
1563,1822.3310613518665,8,False
1564,2038.2396616546941,7,False
1565,1267.9774386215786,6,False
1566,3114.815691307932,9,False
1567,1458.2396616546941,7,False
1568,1672.9774386215786,6,False
1569,1322.9774386215786,6,False
1570,2934.815691307932,9,False
1571,942.9774386215788,6,False
1572,1142.9774386215788,6,False
1573,1677.9774386215786,6,False
1574,2562.3310613518665,8,False
1575,1347.9774386215788,6,False
1576,702.9774386215788,6,False
1577,1377.9774386215786,6,False
1578,2047.3310613518665,8,False
1579,1192.9774386215788,6,False
1580,2617.3310613518665,8,False
1581,1262.9774386215788,6,False
1582,1597.9774386215786,6,False
1583,1442.9774386215788,6,False
1584,2058.239661654694,7,False
1585,957.9774386215787,6,False
1586,1552.9774386215788,6,False
1587,1472.9774386215788,6,False
1588,-12.881056911980977,5,False
1589,4190.350823588335,10,False
1590,1382.9774386215788,6,False
1591,2517.3310613518665,8,False
1592,1657.9774386215788,6,False
1593,1748.239661654694,7,False
1594,1032.9774386215786,6,False
1595,-268.5413160023719,4,False
1596,1522.9774386215788,6,False
1597,1648.2396616546941,7,False
1598,1142.9774386215788,6,False
1599,1407.9774386215788,6,False
1600,787.9774386215788,6,False
1601,287.118943088019,5,False
1602,472.118943088019,5,False
1603,1282.9774386215786,6,False
1604,717.9774386215788,6,False
1605,1512.9774386215786,6,False
1606,2552.3310613518665,8,False
1607,1082.9774386215788,6,False
1608,1117.9774386215788,6,False
1609,667.9774386215788,6,False
1610,1332.9774386215788,6,False
1611,1507.9774386215786,6,False
1612,1297.9774386215786,6,False
1613,1457.9774386215788,6,False
1614,827.9774386215788,6,False
1615,1282.9774386215788,6,False
1616,3069.815691307932,9,False
1617,1447.9774386215786,6,False
1618,3209.815691307932,9,False
1619,1327.9774386215786,6,False
1620,1127.9774386215788,6,False
1621,1487.9774386215788,6,False
1622,3264.815691307932,9,False
1623,1667.9774386215788,6,False
1624,1673.2396616546941,7,False
1625,1052.9774386215786,6,False
1626,1753.2396616546941,7,False
1627,1332.9774386215786,6,False
1628,432.9774386215788,6,False
1629,1693.2396616546941,7,False
1630,2297.3310613518665,8,False
1631,3154.815691307932,9,False
1632,2747.3310613518665,8,False
1633,342.118943088019,5,False
1634,-673.5413160023719,4,False
1635,1487.9774386215788,6,False
1636,1532.3310613518665,8,False
1637,302.118943088019,5,False
1638,1332.9774386215786,6,False
1639,1968.239661654694,7,False
1640,1432.9774386215786,6,False
1641,3159.815691307932,9,False
1642,1282.9774386215788,6,False
1643,1142.9774386215788,6,False
1644,1252.9774386215788,6,False
1645,1637.9774386215788,6,False
1646,2359.815691307932,9,False
1647,1907.3310613518665,8,False
1648,3194.815691307932,9,False
1649,1558.2396616546941,7,False
1650,1627.9774386215786,6,False
1651,1773.2396616546941,7,False
1652,3229.815691307932,9,False
1653,957.9774386215788,6,False
1654,1062.9774386215786,6,False
1655,2772.3310613518665,8,False
1656,2492.3310613518665,8,False
1657,1522.9774386215788,6,False
1658,1167.9774386215788,6,False
1659,1428.2396616546941,7,False
1660,2062.3310613518665,8,False
1661,1533.2396616546941,7,False
1662,1743.2396616546941,7,False
1663,-328.5413160023719,4,False
1664,1107.9774386215788,6,False
1665,-298.5413160023719,4,False
1666,1563.239661654694,7,False
1667,1402.9774386215788,6,False
1668,2722.3310613518665,8,False
1669,1287.9774386215788,6,False
1670,1347.9774386215786,6,False
1671,1452.9774386215788,6,False
1672,2152.3310613518665,8,False
1673,4453.65955346231,11,False
1674,1207.9774386215788,6,False
1675,917.9774386215788,6,False
1676,1032.9774386215788,6,False
1677,1172.9774386215786,6,False
1678,1267.9774386215788,6,False
1679,222.11894308801902,5,False
1680,1122.9774386215788,6,False
1681,3610.350823588335,10,False
1682,1382.9774386215786,6,False
1683,1052.9774386215788,6,False
1684,1357.9774386215786,6,False
1685,1322.9774386215788,6,False
1686,1377.9774386215788,6,False
1687,2477.3310613518665,8,False
1688,3424.815691307932,9,False
1689,1252.9774386215786,6,False
1690,992.9774386215788,6,False
1691,2397.3310613518665,8,False
1692,13562.5,11,True
1693,1362.9774386215788,6,False
1694,1718.2396616546941,7,False
1695,1527.9774386215788,6,False
1696,487.118943088019,5,False
1697,1122.9774386215788,6,False
1698,1292.9774386215786,6,False
1699,1433.2396616546941,7,False
1700,1117.9774386215788,6,False
1701,1543.239661654694,7,False
1702,392.118943088019,5,False
1703,4118.65955346231,11,False
1704,3134.815691307932,9,False
1705,767.9774386215788,6,False
1706,1192.9774386215786,6,False
1707,13612.5,11,True
1708,262.118943088019,5,False
1709,2392.3310613518665,8,False
1710,2502.3310613518665,8,False
1711,1042.9774386215786,6,False
1712,2082.3310613518665,8,False
1713,1392.9774386215788,6,False
1714,622.9774386215788,6,False
1715,2103.239661654694,7,False
1716,1247.9774386215788,6,False
1717,1603.239661654694,7,False
1718,2063.239661654694,7,False
1719,2527.3310613518665,8,False
1720,1372.9774386215788,6,False
1721,1932.3310613518665,8,False
1722,1758.239661654694,7,False
1723,3199.815691307932,9,False
1724,3029.815691307932,9,False
1725,1267.9774386215786,6,False
1726,2492.3310613518665,8,False
1727,1383.2396616546941,7,False
1728,1448.2396616546941,7,False
1729,1477.9774386215786,6,False
1730,1408.2396616546941,7,False
1731,1612.3310613518665,8,False
1732,2562.3310613518665,8,False
1733,992.9774386215787,6,False
1734,1738.2396616546941,7,False
1735,1557.9774386215788,6,False
1736,-208.5413160023719,4,False
1737,3209.815691307932,9,False
1738,2767.3310613518665,8,False
1739,282.118943088019,5,False
1740,3189.815691307932,9,False
1741,3184.815691307932,9,False
1742,1402.9774386215786,6,False
1743,2727.3310613518665,8,False
1744,3399.815691307932,9,False
1745,1432.9774386215788,6,False
1746,3304.815691307932,9,False
1747,13422.5,11,True
1748,3069.815691307932,9,False
1749,3379.815691307932,9,False
1750,1937.3310613518665,8,False
1751,1107.9774386215788,6,False
1752,13467.5,11,True
1753,2482.3310613518665,8,False
1754,1413.2396616546941,7,False
1755,2617.3310613518665,8,False
1756,3159.815691307932,9,False
1757,1348.2396616546941,7,False
1758,2412.3310613518665,8,False
1759,367.118943088019,5,False
1760,3369.815691307932,9,False
1761,1172.9774386215788,6,False
1762,3504.815691307932,9,False
1763,642.9774386215788,6,False
1764,2013.239661654694,7,False
1765,1072.9774386215788,6,False
1766,3184.815691307932,9,False
1767,1928.2396616546941,7,False
1768,502.118943088019,5,False
1769,13517.5,11,True
1770,1243.2396616546941,7,False
1771,1548.2396616546941,7,False
1772,947.9774386215787,6,False
1773,1978.239661654694,7,False
1774,582.9774386215788,6,False
1775,367.118943088019,5,False
1776,2212.3310613518665,8,False
1777,1758.239661654694,7,False
1778,1482.9774386215788,6,False
1779,3485.3508235883346,10,False
1780,4228.65955346231,11,False
1781,3715.3508235883346,10,False
1782,3765.3508235883346,10,False
1783,1307.9774386215788,6,False
1784,1287.9774386215788,6,False
1785,3630.350823588335,10,False
1786,2422.3310613518665,8,False
1787,4889.513249568357,12,False
1788,482.118943088019,5,False
1789,1402.9774386215786,6,False
1790,3094.815691307932,9,False
1791,4148.65955346231,11,False
1792,3029.815691307932,9,False
1793,-52.88105691198098,5,False
1794,1272.9774386215786,6,False
1795,2213.239661654694,7,False
1796,667.118943088019,5,False
1797,332.118943088019,5,False
1798,3525.3508235883346,10,False
1799,1348.2396616546941,7,False
1800,2022.3310613518665,8,False
1801,1312.9774386215786,6,False
1802,3775.3508235883346,10,False
1803,1237.9774386215786,6,False
1804,3274.815691307932,9,False
1805,1583.2396616546941,7,False
1806,3259.815691307932,9,False
1807,2822.3310613518665,8,False
1808,642.118943088019,5,False
1809,622.118943088019,5,False
1810,3389.815691307932,9,False
1811,3284.815691307932,9,False
1812,1398.2396616546941,7,False
1813,4020.3508235883346,10,False
1814,13482.5,11,True
1815,1167.9774386215788,6,False
1816,2357.3310613518665,8,False
1817,267.118943088019,5,False
1818,1707.3310613518665,8,False
1819,437.118943088019,5,False
1820,-88.5413160023719,4,False
1821,3690.3508235883346,10,False
1822,3835.350823588335,10,False
1823,1367.9774386215788,6,False
1824,322.118943088019,5,False
1825,1523.2396616546941,7,False
1826,1342.9774386215788,6,False
1827,2532.3310613518665,8,False
1828,1718.2396616546941,7,False
1829,452.118943088019,5,False
1830,1548.239661654694,7,False
1831,3279.815691307932,9,False
1832,3775.3508235883346,10,False
1833,1263.2396616546941,7,False
1834,457.118943088019,5,False
1835,507.118943088019,5,False
1836,262.118943088019,5,False
1837,657.118943088019,5,False
1838,1202.9774386215786,6,False
1839,392.118943088019,5,False
1840,3695.350823588335,10,False
1841,1002.9774386215788,6,False
1842,592.9774386215788,6,False
1843,3605.350823588335,10,False
1844,722.118943088019,5,False
1845,707.9774386215788,6,False
1846,4859.513249568357,12,False
1847,1247.9774386215788,6,False
1848,4549.513249568357,12,False
1849,3595.3508235883346,10,False
1850,417.118943088019,5,False
